company,location,posted_time_ago,applicant_number,job_title,job_description,level,employment_type,job_function,industries
Danske Bank,"Copenhagen, Capital Region, Denmark",2 months ago,29 applicants,Principal Data Transformation Lead,"Job DescriptionIf you want to be part of a dynamic team setting the strategic direction for the banks data landscape, this role is for you!Our team is the Data & Analytics function for Danske Bank working with each of the businesses to enable adoption of data and utilise analytics and data science to enhance our products and services to our clients. The Data & Analytics team consists of Data Transformation, Data Management, Data Platform, Analytics Centre of Excellence, Data Programme delivery, Business Intelligence and Data Governance.Data & Analytics is one of the central enablers identified as a priority by Danske Bank’s Executive Leadership Team (ELT) with significant mandate and support..This role is placed in the Data Transformation team, which is part of the core team implementing the data strategy and initiatives across Danske Bank. As the Principal Data Transformation lead role, you will be the driver in executing the bank's data transformation strategy. This role demands strong leadership, and deep expertise in programme management within the banking sector.Your roleGovernance: Manage Banks's Data Transformation initiatives, covering 4 strategic building blocks - Data Product, Data Platform, Data Management and D&A Capabilities.Executive Reporting: Provide regular updates on programme progress, potential risks, and mitigation plans to senior leadership, and ensure effective communication and transparency in reporting on critical deliveries.Collaboration and Stakeholder Management: Foster collaboration with key stakeholders, including business domain teams, Data Management, Architecture and Platform teams to understand core challenges and act as a bridge between technical and non-technical team.Programme Management: Oversee end-to-end project delivery, ensuring timelines, budgets, and quality standards are met.Vendor Management: Build and maintain strong relationships with external vendor partners providing services, and ensure vendors deliver on commitments and milestones.Define key performance indicators (KPIs) and success metrics for data solution, ensuring alignment with business outcomes.Lead the development of data-driven strategies that support business objectives and contribute to the data transformation roadmap.Act as a liaison between all areas of the transformation blocks and support Head of transformation on building integrated roadmap and monitoring and reporting of the deliverablesWho is our new colleague?To ensure a great match, we are looking for someone who possess the following qualifications:Bachelor's or Master's degree in a relevant field (e.g., Data Science, Computer Science, Business Analytics).Extensive experience in programme management and transformation roles within the banking sector.Proven leadership experience, managing teams through complex data initiatives.In-depth understanding of banking regulations, compliance, and banking data.Excellent communication and presentation abilities.Good understanding of AWS cloud and Data products.We offerWe offer you an exciting job in the newly establish Group Data & Analytics Function in Data Transformation. The team is standing in front of a great challenges and is responsible driving the execution and implementation of our D&A strategy - Data Driven Danske.It is an opportunity to work together with committed and skilled colleagues in an international environment with room to growing individually and as a team. We focus on flexible working conditions, and you will have the opportunity to work from home.Interested?We will conduct interviews continuously, so we encourage you to apply as soon as possible. For additional information about the position, please contact, Ankur Gupta at ankgu@uk.danskebank.com . We look forward to receiving your application!
      

        Show more

        


        Show less",Not Applicable,Full-time,Business Development,IT Services and IT Consulting and Financial Services
Quintessential AI,"Hellerup, Capital Region, Denmark",1 week ago,,Senior Data Scientist,"Join a dynamic team at the forefront of revolutionizing human-machine interaction through generative AI in collaboration with global partners. We are poised to redefine the essence of human-AI collaboration, unlocking hidden patterns and insights in data that were once considered the exclusive domain of human intellect. We seek a passionate and innovative Data Scientist to contribute to our joint venture, particularly focusing on shipping and other industrial sectors. This is an exciting opportunity to be part of a groundbreaking initiative that aims to redefine industry standards through AI and human-machine collaboration.Responsibilities: Algorithm Development: Design and implement advanced algorithms for generative AI models that enhance human-machine interaction within the specified industries Data Analysis: Conduct in-depth analysis of large datasets to derive meaningful insights, trends, and patterns relevant to the joint venture's goals Model Training and Evaluation: Develop and train generative AI models, ensuring their effectiveness and reliability through rigorous evaluation processes Collaboration: Collaborating with an elite team, learning and contributing to transitioning from conventional language models to cutting-edge Large Language Models (LLMs) and fine-tuning techniques such as LoRA and QLoRA Innovation: Stay abreast of the latest advancements in AI and generative models (including open source), proposing and implementing innovative solutions to enhance the capabilities of our technology Industry Expertise: Acquire a deep understanding of the shipping and industrialized industries to tailor generative AI solutions that address specific challenges and opportunities within these sectorsRequirementsMaster's or Ph.D. in Data Science, Computer Science, or a related fieldProven experience in developing and implementing generative AI modelsProficient in programming languages such as Python and JavaScriptStrong background in statistical analysis, machine learning, and data visualizationExcellent problem-solving skills and the ability to work in a collaborative, cross-functional environmentDemonstrated expertise in handling large datasets and extracting actionable insightsA proven track record working with open-source models, Llama, and AI/NLP across various domainsMastery of NLP and related librariesAn understanding of business operations and a knack for crafting actionable business insightsBenefitsJoin a pioneering joint venture at the intersection of AI and industry transformationWork with a diverse and collaborative team of experts from various disciplinesOpportunity for professional growth and continuous learning in a dynamic fieldCompetitive salary and benefits including, pension scheme, parental leave, bonuses, flexible working hours, health insurance, health checks and more


        Show more

        


        Show less",Mid-Senior level,Full-time,Information Technology,"Technology, Information and Internet"
The Hub,"Copenhagen, Capital Region, Denmark",1 month ago,,Full-stack developer internship in fast growing top tier digital agency,"Looking for an internship in web development? Kickstart your career at Twentyfour!We are always looking for passionate and motivated people who want to get started in the professional world of front-end development. Are you one of those? Then this is your place!Who is Twentyfour?Twentyfour is a 10-year-old online software development agency working in the cool 24Labs (24labs.dk) on Amager in Copenhagen together with companies such as Eatie, EasyPractice, Triptale and few others.We are a team of around 30 people, including 10 different nationalities. However, we all have a couple of things in common. The first one is the desire to be involved with difficult projects and complex solutions. The second one is that we all like to have a cold beer on Fridays with our lovely colleagues.We are working at a high speed and with a great portion of passion for what we doWe are really nice people (if we are to say so ourselves) and we are working in informal surroundings We have great lunch We have lots of social activities and fun across our teams (table football, table tennis, friday bars, team building events etc.)An internship in Twentyfour can kick start your future career and expand your professional networkWhat We DoWe solve problems for our customers by developing, integrating and maintaining complex systems and websites.We do this by providing our team with the tools, challenges and colleagues needed in order to solve interesting problems and enjoy their day-to-day with as little unnecessary stress as possible while we grow our business areas and transition to become primarily driven by recurring revenue.This way we can work our best with the customers, projects and products that are the right match.We work with large Danish institutions and corporations such as Danmarks Nationalbank, Ørsted, DR, Ny Carlsberg Glyptotek, Green Mobility, Ferrosan, Amnesty International, Folketinget (The Danish Parliament) and many more.You will also work with one of the products developed by Twentyfour - Boligforeningsweb.Boligforeningsweb is a product developed by Twentyfour in collaboration with Andelsboligforeningernes Fællesrepræsentation (ABF).The product is primarily aimed at Danish Andelsboligforeninger (shared ownership housing cooperatives) that would like to have a website to show their association externally and also have an intranet for the residents with all the important information. The idea is to provide a simple website template that is easy to work with and manage by people who don’t necessarily have extensive technical knowledge. At the same time it gives the opportunity to customize the pages via a frontend editor to give them a personal touch for people who are willing to put some extra effort into it.You can read more about it on https://boligforeningsweb.dkWho are you?We imagine that your studies are about web development, computer science or similar.You are a rationally thinking, hard working person and a good team player but also know how to work independently and you are not afraid of challenges or taking responsibility. We expect you to be creative and to not be afraid to speak up your mind.Your nationality or background does not matter, but we expect you to be very interested in learning and it is required that you know at least HTML, CSS and JavaScript and/or some other relevant programming language.Our programWe Have Two Internship Programs10 weeks full time 4-6 months full timeThe 10 weeks internship is aimed at students from KEA or similar educational institutions. After the 10 weeks, we have good experience with interns writing their final project in collaboration with Twentyfour.The 4-6 months internship is aimed at students who wants to dive into some of our bigger projects. And 10 weeks would not be enough for these projects. But do not worry. No matter which program you apply for, you will not be brewing coffee for anyone ;-)We like to take good care of our interns and assign you with a mentor during your time here. After a completed internship, we always consider increasing our team. Therefore, we usually hire two to four interns each year after their programs if there is a good match.For this position, the typical tasks that you can expect to work with are:Maintenance of the solutionFixing bugs reported by usersImplementing new features to the themeDeveloping internal tools to make it easier to maintain the solutionOur solution consists of the website template (frontend & backend) and an architecture around it that makes generating and maintaining websites easier. You’ll get the chance to work with the different parts of the solution with the possibility of specializing in a particular area depending on your competencies and personal interests.While you’ll be working specifically with the BFW product, you’ll be part of Twentyfour’s development team. This means that you’ll have the opportunity to get help and support from our entire development team working on a wide range of different projects.The Tech Stack That You’ll Work With IsHTML / CSS / JavaScriptStylus / jQuery / BootstrapPHPPythonDockerGit / BitBucketBesides Technical Skills, You’ll Also Learn AboutProduct and project managementCustomer relationship managementQuality assuranceHow To ApplySend an application, along with your CV via The Hub.For more information or questions please contact us at job@twentyfour.dk
      

        Show more

        


        Show less",Internship,Internship,Engineering and Information Technology,Staffing and Recruiting
Stryker,"Lund, Skåne County, Sweden",1 week ago,188 applicants,Graduate Embedded Software Engineer,"Why engineering at Stryker?At Stryker we are dedicated to improving lives, with a passion for researching and developing new medical device products. As an engineer at Stryker, you will be proud of the work that you will be doing, using cutting-edge technologies to make healthcare better. Here, you will work in a supportive culture with other incredibly talented and intelligent people, creating industry-leading medical technology products. You will also have growth opportunities as we have a culture that supports your personal and professional development.Need another reason to apply? Check out these 8 reasons to join Stryker's engineering team: https://www.strykercareersblog.com/post/8-reasons-to-join-strykers-engineering-team Are you a driven and passionate person that loves solving technical challenges? Are you excited to collaborate in a team with other technical disciplines and company functions, with the goal of providing a continuously improved LUCAS ™ product to a global market? Then this can be the perfect opportunity for you! We are looking for a Senior Software Developer to join the Lucas R&D team located in Lund, Sweden.Opportunities & Benefits That The Role OffersKick-start your carrier by working with life saving devices that makes a difference.This person will get great exposure to the LUCAS ™ Chest Compression System.Opportunity to work on fulfilling projects within the department, as well as cross functionally.Help shape the future of the Jolife team, to ensure we provide best in class products to our customers. Work in Europe’s 7th best “Great Place to Work”.Attractive flexibility in working arrangements.Is this you?You have Experience You are a recently graduated engineer with a big interest for designing software to control hardware devices and interfaces. You have been exposed to programming in C/C++ and embedded software. Experience in Git/Gerrit, is preferable.You have the Right Academic Profile You have a university degree in Computer Science or Electrical Engineering.You are Fluent in English You possess an excellent command of written and spoken English. You can also communicate through Swedish.You love a Challenge A self-starter who enjoys problem solving and creating innovative solutions. You can organise and direct diverse activities in a changing environment, often under time pressure.You are a Collaborative Partner You build and leverage cross-functional relationships to bring together ideas, information, and industry analyses to develop best practices.You do the Right Thing You have a high level of integrity, responsibility, discipline, and attention to detail. You understand the importance of keeping tabs of what is always going on in your goals/projects.You are a Curious Learner You seek out cutting-edge research and information to expand and enhance your ability to develop new ideas into reality.What will you do at Stryker?Designing, developing, coding, testing, debugging and maintenance of embedded software, from concept to release of product.Write Development Documentation related to LUCAS product.Perform tests and verification of Lucas product.Work cross functional. Be a part of the bigger picture.The CompanyJolife AB, a wholly owned company by Stryker Inc, develops and markets the LUCAS ™ Chest Compression System, with related accessories for the global market. LUCAS ™ is a Swedish breakthrough innovation for mechanical chest compressions used during cardiopulmonary resuscitation (CPR).About StrykerStryker is one of the world’s leading medical technology companies and, together with our customers, is driven to make healthcare better.The company offers innovative products and services in Medical and Surgical, Neurotechnology, Orthopedics, and Spine that help improve patient and healthcare outcomes. Alongside its customers around the world, Stryker impacts more than 100 million patients annually.More information is available at stryker.comR511200
      

        Show more

        


        Show less",Associate,Full-time,Engineering,"Appliances, Electrical, and Electronics Manufacturing, Medical Equipment Manufacturing, and Industrial Machinery Manufacturing"
Ascendis Pharma,"Hellerup, Capital Region, Denmark",1 month ago,,Senior Business-oriented Data Engineer,"If you are passionate about data, you should look no further than Ascendis Pharma! As the business is growing fast, Global IT is expanding to meet the business needs and the Data and Analytics team will increase with a new senior Data Engineer. Join us on our data journey and help us become a true data driven pharmaceutical company.Ascendis Pharma is a visionary and ambitious company and offer you an opportunity to become involved in the development of ground-breaking therapies in a clinical setting.The Data & Analytics team is responsible for the cross-functional data platform and data services for analytical purposes, and we pride ourselves on being obsessed with data and highly focused on using good practice processes along with state-of-the-art technologies. Our approach to data projects is not only about creating the solution but more about how we can make a different for our patients.You will be a member of a high-performance team where we have a bigger why in all our delivered solutions. A high degree of freedom and space for being ambitious. We are passionate about data and always curious about how we can create more value through a data-driven cultureAs a Data Engineer you will:Design, build and operate data solutions based in business requirementsAdvice line of business on good data practice and processesBe part of business-oriented data projectsDesign and blend data from multiple sourcesInteract with other product teams and ownersThe successful candidate has+3 years of experience with azure cloud services and with data engineering – and hands-on developing in python and SQL. You have experience with designing and delivering data solutions, data load patterns and with data platform architecture. Ideally you are well versed with DevOps and CI/CD pipelines and Pharma domain knowledge is a plus. As a person you are self-driven and ready to take responsibility from day one. You are agile at heart and more concerned about the results of your team than your individual success.You are passionate about data, curious and like to ‘think out of the box’ and you have a can-do attitude. Teamwork is second nature to you, and you build on other’s ideas and share knowledge to further the team’s results.You are proficient in English at a professional level, both written and spoken.You hold a Master’s degree in Computer Science, IT, Engineering or something completely different. Most importantly, you know your technology and how to make it work for business.You are a resident of Denmark.We offer an exciting and challenging position in Global IT where we believe in empowerment of the teams to get the best results for the patient. We have focus on continuous development of teams and career development for the individual.You will be part of an entrepreneurial and international company with a short line of command. You will be involved in activities that are central to Ascendis Pharma’s strategy and work with highly skilled and experienced colleagues on advancing an exciting product pipeline.Travelling: Approx. 20-30 days/yearPlace of work: Ascendis Pharma resides in a wonderful office facility in Tuborg Havn in Hellerup with a view of the harbor, the canals, and the sea. We also have facilities in Heidelberg, Germany, as well as Princeton and Palo Alto, U.S.A. . Your international mindset and virtual presence is important to our global community.If you want to know more about the position, please contact Martin Høgsted on M +45 41245654/mah@ascendispharma.com or Lene Rhein Larsen on M +45 22995471/lrl@ascendispharma.com. All applications must be in English and are treated confidentially.
      

        Show more

        


        Show less",Mid-Senior level,Full-time,Information Technology,"Technology, Information and Internet"
A.P. Moller - Maersk,"Copenhagen, Capital Region, Denmark",2 days ago,,Senior FP&A Analyst,"About the job Are you ready to embark on an extraordinary journey in the world of logistics? At our company, we believe in creating a more connected and sustainable future for global logistics, improving lives for all. Our vision is to be the unrivaled Global Integrator of container logistics – connecting and simplifying our customer’s supply chain. We Offer Picture yourself as a key player in our Ocean FP&A team, where you will be part of driving overall financial planning and analysis for Maersk's largest segment ensuring that it delivers actionable insights for strategic decision-making process. Our team plays a key role in business partnering with our senior management and making sure that we have a good visibility on the path towards transformation and achieving our long-term goals. Opportunity We are looking for an ambitious Senior Financial Analyst to become part of our strong team who is acting as a focal point for business partnering, forecasting, budgeting, performance management and competition analysis. As Senior Financial Analyst in Ocean FP&A, you will be expected to quickly get to know the business and work across the floor. You will consolidate and analyze performance stories, support stakeholder’s decision-making process and be part of preparing financial forecasts for the Ocean segment. This is not your ordinary role - it's a chance to become an integral part of our dynamic team and immerse yourself in the heart of our operations. You will join a diverse organization with great career opportunities for high potentials, and this could be the start of a future international career. You will be functionally reporting to the Head of Ocean FP&A and interact with multiple stakeholders within Maersk, primarily across the various finance teams Key Responsibilities Financial Planning and Forecasting: Managing and modeling all the input from business stakeholders, working across the floor ensuring high-quality deliverables on Budget, forecasts, and business plans. Financial analysis: Deep diving into competition analysis, driving trade mix and cost analysis, etc. to enable business decision making Business Partnering: Contributing to form business decisions and enabling follow-up. Driving scenario analysis towards senior leadership and performing ad-hoc analysis and insights to business based on business needs. Performance Management: Driving accurate, timely, and aligned reporting of financial and operational performance indicators. Acting as the analytical anchor point for performance reviews and providing actionable insights. Continuous Improvements: Driving simplification of existing forecast processes, analytics tools, and automation of outlook reporting. We are looking for We are seeking a highly motivated individual with a Master's degree in finance or economics and a proven track record of at least 6 years in the field. This is an exciting opportunity to leverage your expertise and drive performance and value in a rapidly evolving business landscape. Furthermore, you: Are result-oriented and have strong analytical skills with high attention to detail. Have a very good knowledge of financial reporting and financial planning Are experienced in story telling as part of the management reporting Are a self-driven individual, always striving for continuous improvement. Are a strong team player with the ability to engage with and influence, guide and challenge multiple stakeholders. Have excellent communication and interpersonal skills, strong integrity, and a collaboration mindset that allows you to successfully interact with people at all levels in a global organization. Are used to and enjoy working in a challenging, fast-paced, and changing environment dealing with different tasks at the same time. Are skilled in Excel and PowerPoint, while experience from BI systems is a plus. Are well written and spoken in English. Danish is not required. Join us in this thrilling adventure and become the Senior Financial Analyst who will shape the future of our industry. Your gateway to a more rewarding and fulfilling career starts here. Apply now to elevate your career in global logistics!Maersk is committed to a diverse and inclusive workplace, and we embrace different styles of thinking. Maersk is an equal opportunities employer and welcomes applicants without regard to race, colour, gender, sex, age, religion, creed, national origin, ancestry, citizenship, marital status, sexual orientation, physical or mental disability, medical condition, pregnancy or parental leave, veteran status, gender identity, genetic information, or any other characteristic protected by applicable law. We will consider qualified applicants with criminal histories in a manner consistent with all legal requirements.We are happy to support your need for any adjustments during the application and hiring process. If you need special assistance or an accommodation to use our website, apply for a position, or to perform a job, please contact us by emailing accommodationrequests@maersk.com.


        Show more

        


        Show less",Not Applicable,Full-time,Finance and Sales,"Transportation, Logistics, Supply Chain and Storage"
Stretchgruppen SE,"Malmö, Skåne County, Sweden",7 months ago,37 applicants,Utvecklare till världens bästa vårdsystem,"Sverige ska ha världens bästa vård. Det är inte bara en allmän önskan, utan en uttalad ambition från Sveriges regering: år 2025 ska vi vara världsledande inom eHälsa. För att nå dit är det viktigaste av allt att ge vårdpersonalen rätt förutsättningar, så att de kan arbeta med det de älskar – att ta hand om patienterna.Stretch Care utvecklar användarvänliga, patientsäkra och kostnadseffektiva digitala produkter. Lösningar som underlättar det dagliga arbetet för vårdpersonal. Vi vet hur tungrodda och otympliga de gamla it-systemen känns, och drivs av en brinnande passion att modernisera vården och underlätta för personalen. Vi ska helt enkelt bygga världens bästa vårdsystem.Vi behöver dig som vill vara med och förändra, och samtidigt få stora utmaningar både på ett tekniskt och verksamhetsmässigt plan. Som team är vi helt demokratiska med agila förtecken, med en öppen atmosfär där vi tar beslut tillsammans och information flödar fritt. Vi undviker fasta roller och samarbetar och tar ansvar som team. Vi har regelbundna bolagsbreda retrospektives där vi både pratar om utvecklingen av våra produkter och om vårt bolags utveckling och vilka investeringar vi skall göra.Du kommer att ingå i vår devops-team och arbetar med webb (Vue.js/Vuex/HTML/CSS) och/eller backend (C# .Net Core med EF, MSSQL, Redis, SignalR och XUnit/Moq), och kanske är du också intresserad av hela vår SaaS-miljö med Kubernetes/Docker för både produktions- och testmiljöer, servad av vår Azure DevOps-kedja. Högt fokus på CI/CD & automatisering råder.Hos oss är en del full stack och andra fokuserar till största del på antingen front-end eller back-end. Du kommer kunna vara nära verksamheten. Här kommer du få chansen att skapa din egen plats helt enkelt.Ser mycket fram emot att höra av dig!//Stretch Care-teamet
      

        Show more

        


        Show less",Entry level,Full-time,Engineering and Information Technology,Information Technology & Services
Monta,"Copenhagen, Capital Region, Denmark",6 days ago,,Flutter Engineer - Hardware Portal,"Monta is a platform dedicated to EV Infrastructure. One of our many goals is simplifying how users interact with home chargers and public chargers, but our ambitions go above and beyond that. This is where you potentially come into the picture. To realize these ambitions we are looking for awesome and motivated people to join our team and help shaping the future of EV infrastructure.We are looking for a skilled front-end engineer to join our CPI Hardware Portal squad. Ideally you already know and love Flutter but if you have a strong profile with relevant web front-end development experience don’t hesitate to apply!About The TeamThe team you’ll be joining is called Charge Point Infrastructure but we like to call it CPI. Now what exactly does that mean? The CPI team is responsible for communicating all things infrastructure that means communicating with charge points, the grid, solar panels, and batteries. In some cases that means building the system responsible for direct communication with charge points or building API integrations into other party’s systems. It’s definitely an interesting place to be as the challenges evolve on a daily basis so if you like learning new technologies and even more important new topics (How the grid works, Electronics, Telemetric Technologies) then this is the place for you.Within CPI, you’ll be joining our Hardware Portal squad. It is a dynamic and close-knit team of talented individuals, where innovation and collaboration thrive. As a small and youthful group, we are passionate about developing cutting-edge software tailored for hardware manufacturers. Our goal is to redefine the way Monta interacts and provides value to our various different hardware partners with insights, data, and tools. The end goal is to fill the missing link between hardware manufacturers and end users.So what does the job entail?We are in the process of reimagining our hardware portal. We want to enable charge point manufacturers to leverage our charge point data so they can achieve industry leading stability.Design, develop, and maintain high-quality software solutions that meet customer needs and business objectivesCollaborate with the rest of the team on anything from design propositions to our APIWrite clean, maintainable and scalable codeWrite unit tests, automated tests and participate in code reviewsStay up-to-date with the latest technologies, industry trends and best practicesMentor and guide junior engineers, sharing your technical knowledge and experienceRequirementsHave worked with flutter ( ideally 2-4 years ), alternatively React ( 4-6 years )Proven experience in building scalable web front ends with focus on the end users needsComfortable with learning new technologies and topics. We're working on tackling new problems throughout the industry and using scalable solutions to do that!Passionate about developing solutions resulting in a great user experiences for our customersWe appreciate someone who has the ideal solution in mind but also knows when to take the pragmatic approachExceptional analytical, strategic thinking, and problem-solving abilitiesOur tech stackTo keep it short, sweet and simple you'll work with a fairly modern stack, some of the things that we're working with are:FlutterReactFigmaCI/CD using Github ActionPostmanMixpanelSentryLokaliseOpenAPI... The list goes on!While we don't expect you to know everything about this stack, however, you should be comfortable learning new tech.BenefitsA dynamic and exciting work-place environment for learning, building and growingA yearly education budget, and a few extra days off to make use of itRegular engineering meetups to discuss our practices and learn from each otherWe're quite a social bunch so you can look forward to a good and vibrant atmosphere at Monta with things such as: Friday bars, pub crawls, ping pong, and much moreWork anywhere, any time. We don’t require you to be at the office at set hours or days. So as long as you're at the important meetings (virtually or otherwise), communicative within the team and getting your work done, we’re happy!An attractive warrant package - share in Monta’s success!Pension + Health insurancePaid Maternity/Paternity/Parental leaveShared electric car at our Copenhagen officeYou can choose your preferred operating system: we have Microsoft, Linux and MacOS availableStay fit with a discounted gym membership5 weeks vacation + 5 additional vacation daysAnd all sorts of surprises!The salary for this role starts at 45.000 DKK gross/month + 5% pension, depending on level of experience, and it is a hybrid role located in Denmark, Copenhagen.


        Show more

        


        Show less",Mid-Senior level,Full-time,Engineering,"Technology, Information and Internet"
Phillips-Medisize,"Virum, Capital Region, Denmark",5 days ago,,Human Factors Engineer,"Your JobPhillips-Medisize is seeking a Human Factors Engineer to expand our ability to serve customers throughout the product development lifecycle. This position is located in Denmark and interested applicants can work out of either our Virum or Struer, Denmark facility.Our TeamAs a Human Factors Engineer, you will be part of the Global Design and Human Factors Team, consisting of UX, Design, Innovation and HF, located in US, UK and Denmark. You will work collaboratively with other team members of our product development, manufacturing development, quality, and program management groups to help us understand user needs and use risks and refine the design to reduce the potential for patient harm. Human Factors Engineering is an integrated part of our design and development process and team culture, contributing to design assessment and testing, as well as ideating with the team on solutions to improve the user experience and reduce use risk.What You Will DoContribute during all phases of the product development cycle with particular emphasis on Human Factors Engineering and Usability Assessment. Act as an interface between the product development team and other related disciplines (i.e., regulatory, clinical, marketing, quality, manufacturing, and other functions) regarding potential use error issues as they may relate to user/patient safety. Perform analytical use risk analysis to predict and/or assess use error risk potential and identify potential design mitigations. Provide human factors expertise including execution and support of formative usability studies during concept development and summative usability studies for human factors validation. Develop clear testing protocols, set up testing environments, moderate usability sessions, analyze testing results, identify design improvement opportunities, and create summary reports that adhere to industry standards. Direct and/or collaborate on user needs/requirements gathering activities including ethnographic research, use case analysis, and/or task analysis. Develop and refine standard operating procedures related to Human Factors Engineering and other applicable regulations in the execution of all activities. Mentor and train Phillips-Medisize staff in basic human factors concepts and methods as appropriate. Develop close working relationships with new and existing customers. Lead and contribute to process improvement initiatives. Provide oversight and support for human factors activities executed by third party partners/consultants. Support the Business Development and Cost Estimation teams in initial customer meetings, scope development and proposal development Some travel time is expected for participation in workshops and user studies Who You Are (Basic Qualifications)Bachelor's degree in Design, Engineering, Psychology, or other scientific field A minimum of 2 years experience performing the role of Human Factors Engineer, or 3 years in another field, but working collaboratively with Human Factors Engineers. Medical device development experience Understanding of current medical device Human Factors standards and FDA requirements Experience working directly with patients, clinicians or care givers. What Will Put You AheadStrong written and oral communication skills including effective communication with a variety of stakeholders Ability to work individually and as a member of an interdisciplinary team, managing simultaneous responsibilities Be open to broadening their understanding of regulatory requirements related to Human Factors Advanced degree in Human Factors, Cognitive/Experimental Psychology, or other related field Experience with combination products, such as injection devices or inhalers, or point of care or point of use diagnostic devices. Experience with direct FDA engagement Statistical data analysis expertise Experience with International usability testing Experience with development of instructional materials At Koch companies, we are entrepreneurs. This means we openly challenge the status quo, find new ways to create value and get rewarded for our individual contributions. Any compensation range provided for a role is an estimate determined by available market data. The actual amount may be higher or lower than the range provided considering each candidate's knowledge, skills, abilities, and geographic location. If you have questions, please speak to your recruiter about the flexibility and detail of our compensation philosophy.Who We AreAs a Molex company, Phillips-Medisize mobilizes and deploys specialized capabilities and services across highly regulated industries, including health care, regulated consumer, automotive and defense. We design, develop and create innovative and life-changing medical technologies for millions of people around the globe.At Koch, employees are empowered to do what they do best to make life better. Learn how our business philosophy helps employees unleash their potential while creating value for themselves and the company.


        Show more

        


        Show less",Entry level,Full-time,Information Technology,Medical Equipment Manufacturing
The Hub,"Copenhagen, Capital Region, Denmark",3 weeks ago,,Full-time: Business Developer for Fast-Growing SaaS Company in The Martech Space,"🚀Dynamic Business Developer Opportunity at a Thriving SaaS Scale-up.Reaktion.com, a trailblazing SaaS ecommerce marketing platform, is on the lookout for an ambitious Business Developer to expand our reach and impact in the ecommerce and marketing arenas. This critical role focuses on fostering strong business relationships and driving strategic growth.Reaktion.com is a SaaS ecommerce marketing platform improving marketing results and creates ecommerce business insights for more than 1.000 ecommerce stores and 75 ad agencies in the Nordics.The founding team of Reaktion.com has a proven track record of taking companies from MVP to exit, and you now have the opportunity to join our company at a very exciting stage.You will play a pivotal role in nurturing valuable relationships with potential clients and agencies in the ecommerce and marketing space in the Nordics.🚀 The RoleBusiness Expansion: Cultivate and strengthen ties with prospective ecommerce clients and marketing agencies.Product Advocacy: Perform engaging video demos to highlight the capabilities of our SaaS platform.Strategic Problem-Solving: Identify and resolve challenges faced by ecommerce businesses and agencies.Growth Strategy Development: Actively contribute to evolving our sales and partnership strategies.Collaborative Innovation: Partner with our team to enhance the business development process and client satisfaction.🔍 We’re SeekingCharismatic Connector: Your ability to engage with others is second to none.Ecommerce and Marketing Savvy: A background in these fields is a bonus.Outstanding Communicator: You excel in networking, presenting, and communicating.Ambitious Leader: Driven to succeed and outperform in a competitive landscape.Relevant Experience: Prior experience in business development or related fields is valued.Linguistic Proficiency: Fluent in Danish, proficient in English, with additional Nordic languages as a plus.Achievement-Oriented: Eager to showcase and celebrate your successes.Adaptive Work Style: Comfortable with a mix of remote and on-site work arrangements.Startup / Scale-up Aficionado: Passionate about thriving in a fast-paced startup environment and accelerating your career trajectory.🎉 Our OfferingCompetitive Remuneration: Attractive salary package with performance incentives.Multicultural Workplace: Work within a diverse and international team.Influential Position: Play a key role in a growing team.Work Flexibility: Enjoy the balance of remote and in-office work.Extra Benefits: Complimentary lunches at our central Copenhagen office and numerous opportunities for professional growth and development.📜 How to Apply?Please share your resume - and LinkedIN profile if you prefer.👋 We are looking forward to receiving your application!For more information or questions please contact us at hello@reaktion.com or phone number +45 70 60 33 85
      

        Show more

        


        Show less",Mid-Senior level,Full-time,Business Development and Sales,Staffing and Recruiting
