company,location,posted_time_ago,applicant_number,job_title,job_description,level,employment_type,job_function,industries
HBX Group,Spain,5 days ago,196 applicants,"Senior Data Analyst, Remote Spain","About UsHBX Group is a leading B2B ecosystem player in the TravelTech space, connecting and empowering businesses in the ever-evolving world of travel. We drive growth for our clients and partners while removing friction from the end-to-end travel experience. Our cloud-based technology platforms offer fast and reliable access to a unique portfolio of travel products & services, while rich data and intelligence seamlessly connect supply and demand worldwide.We have over more than 3,000 experts worldwide, including specialists on the ground who provide insights and support to boost trading even further, especially in the most hard-to-reach segments. This unique blend of technology, data and passionate people serves as a catalyst for all businesses aiming to unlock their full potential in the travel arena.HBX Group comprises four best-in-class B2B brands that meet the needs of its growing and diverse client base across 190+ global markets:• Hotelbeds, who cater for the specific needs of hoteliers, tour operators, airlines and online travel agents• Bedsonline, exclusively serving the retail travel segment• Roiback, the HotelTech partner for independent hotels and chains seeking growth through direct channel solutions• TravelStack, providing all products, services and solutions to businesses looking to enter into the lucrative travel arena.Job SummaryWe are looking for a talented and experienced Data Analyst to join our Analytics & Data Science team in the Fintech area. We believe in creating an inclusive and diverse workplace where everyone can thrive and contribute to the team's success. We welcome applicants from all backgrounds and experiences.In this role, you will work with the most advanced technologies in Data Science and Business Intelligence to support strategic projects that drive our e-commerce business forward. You will be responsible for data analysis, modelling, and visualizations, and work with stakeholders from all parts of the business to understand their problems and create solutions that are insightful and intuitive.We offer a hybrid or remote work model that allows you to work from multiple locations within Spain, including our HQ in Palma de Mallorca. Our analytics stack includes Snowflake for data warehousing, DBT and Airflow for data pipelines, Python for ML modelling, and Tableau for data visualizations.You don't need to be an expert in all of these technologies to apply, but you should be enthusiastic and willing to learn. We utilize agile working methods and give our team members responsibility from day one.Join our expanding team and help us put data insights at the heart of every commercial action. Are you up for the challenge?Job ResponsibilitiesAnalysis – Link and analyze a range of datasets, understand our business logic, and generate insights around our business problems. This includes leveraging your knowledge of statistical methods and data analysis techniques.Build – Contribute to our solutions by making changes to our dashboards or creating consumable data sources. This includes coding experience in relevant languages such as SQL and Python.Design & Development – Use your knowledge of data architecture, UI/UX, and modeling to recommend and build solutions for our users. This includes ensuring accessibility and inclusivity in design, as well as familiarity with front-end development frameworks.Strategy / Business understanding - Collect requirements and iterate with the business to constantly improve our solutions. This includes the ability to communicate effectively with stakeholders across different levels of the organization.Business Support - Provide ongoing support for existing dashboards and reports, and ensure data quality and accuracy. This includes prioritizing user needs and troubleshooting issues in a timely manner.Required SkillsAt least three years of experience using SQL and one year using Python.Experience using Tableau, PowerBI or other business intelligence tools.Previous experience working with ETL/ELT tools such as DBT, Airflow, or other similar technologies.Advanced skills in Microsoft Excel or similar software.Demonstrated proactive attitude and enthusiasm for learning new technologies and their applications.Interest in both business and technical knowledge and the ability to integrate the two.Strong analytical skills and the ability to think critically.Effective communication skills, including the ability to collaborate and work well with others.A demonstrated ability to work effectively as a team player.A results-oriented mindset, with a focus on achieving goals and driving positive outcomes.A university degree or equivalent educational experience.Fluency in English.


        Show more

        


        Show less",Associate,Full-time,Analyst and Engineering,"Technology, Information and Media and Travel Arrangements"
Institute for Bioengineering of Catalonia (IBEC),"Barcelona, Catalonia, Spain",1 week ago,,Research Engineer Etl For Health Data,"Research Engineer ETL for Health Data at the BSC Life Sciences DepartmentResearch Engineer ETL for Health Data at the BSC Life Sciences DepartmentThe candidate willcoordinate the integration of Health Data from, and the required extraction software, a variety of sources into population databases . He/She willcollaborate closely with the INB/ELIXIR-ES unitand will alsodrive projects in the area in close collaboration with domain experts in healthcare settings at local and national levels . Female candidates are especially encouraged to apply.This position is in the context of the massive amount of health data available for research in the last years and the recent efforts at national and European levels to tap on those data to benefit patients. The use of such data should help scientists to better understand diseases and health conditions and provides new ways of identifying patients at higher risk. It also helps of preventing illness and of providing better treatments. This, in turn, improves health services' efficiency, optimising their resources where they matter the most. In the COVID-19 pandemic, using health data for research has enabled clinicians to quickly adapt to the new treatments available for critically ill patients and decision-makers to provide better urgent responses at different levels.This Plan Complementario is co-financed by the Ministerio de Ciencia e Innovación and the Generalitat de Catalunya, with funds from the European Union NextGenerationEU (PRTR-C17.I1) The successful candidate will develop research involving:Under the direction of Prof Alfonso Valencia, the applicant will carry out the following activities:Coordinate the integration of Health Data and the required extraction software from a variety of sources into population databases.Manage and support users of the INB/ELIXIR-ES research-oriented resources, including computational equipment, databases, and software infrastructures.Develop, document, and maintain the processes for extracting and organizing Health-related data.Develop, document, and maintain software for the integration and biological data, following the guidelines of ELIXIR.Identify, adopt and impulse mechanisms for health data curation in close collaboration with domain experts in healthcare settings.BSc or MSc in bioinformatics, computational biology, or computer sciences with significant bioinformatics experienceAt least 2 years of experience in ETL processes for health research data.Experience in the communication with domain experts in the clinic around health research data management, acquisition and sharing.At least 3 years of professional experience in programming languages ecosystems such as C++, Perl, Python, PHP and/or Java.Experience working with Unix/Linux systems.Project management skills: reporting, documenting and planning.Ability to understand scientific literature, and software documentation.Competencies and skills: Communication, Teamwork and collaboration, Commitment, Proactivity, Integrity, Critical and Analytical thinking. Used to work under pressure under strict deadlines.Fluent in English (written and spoken). Spanish and/or Catalan are a plus.AdvantageousAdditional experience on one or more of the following will also be taken into account:Database design and management (SQL and NoSQL): MySQL/MariaDB, PostgreSQL, SQLite or similar; MongoDB, ElasticSearch, Cassandra or similar.Development, generation and use of software containers e.g. Docker, Singularity and/or Rkt, as well as their orchestration using docker-compose, Kubernetes, Ansible and/or similar technologies.Workflow managers such as Galaxy, Nextflow or similar.Research data management and most common bioinformatics data sources and formats.We OfferNumber of available positions: 1Starting date: 1 stof June 2023Working ConditionsFull-time 20-month contract. Attractive salaryMeasures to reconcile work and family life (maternity and paternity leave, flexible schedule working hours, 23 working days of paid holidays, and nine leave days for personal matters, among others).Stimulating, interdisciplinary research and a high-quality international scientific environment.IBEC ensures equal access to professional development opportunities irrespective of employment status, length at IBEC, or other factors. The IBEC's yearly training catalogue offers a wide range of technical and transferable skills training, including mobility grants and a Mentoring program for researchers.An induction program to facilitate incorporation at IBEC and additional support are provided for foreigners to obtain Visa-working permits and to install in Barcelona.Only those applications submitted before the deadline will be evaluated.Reference: PPCC-DATOS-CAT_BSCIf you have any further questions regarding your application or the application process, please get in touch with us at ******Principles Of The Selection ProcessIBEC is committed to the principles of the Code of Conduct for the Recruitment of Researchers of the European Commission and the Open, Transparent, and Merit-based Recruitment principles (OTM-R).IBEC ´s Commitment To Equal OpportunitiesOur strength and excellence as an international transdisciplinary Research Institute are based on diversity. Being an equal opportunity employer, we are committed to diversity and inclusion to support employees irrespective of their gender, nationality, religion, disabilities, age, sexual orientation, or cultural and socioeconomic background.""Protection Of Personal DataIBEC guarantees that candidates' confidential data are processed per the EU General Data Protection Regulation (GDPR) requirements and Law 3/2018 on Data Protection.Personal data will be processed solely for the selection process.Who are we?The Institute for Bioengineering of Catalonia, IBEC is an interdisciplinary research center focused on Bioengineering and Nanomedicine based in Barcelona. IBEC is one of the top research institutions named Severo Ochoa Research Centre by the Ministry of Science, Universities, and Innovation, which recognizes excellence at the highest international level in research, training, human resources, outreach, and technology transfer.IBEC's mission is to develop international high-quality, interdisciplinary research that, while creating knowledge, contributes to a better quality of life, improves health, and creates wealth. A close link with key universities, reference hospitals, and corporations are assets that facilitate achieving the mission.IBEC was established in 2005 by the Generalitat de Catalunya (Autonomous Government of Catalonia), the University of Barcelona (UB), and the Technical University of Catalonia (UPC).IBEC is located within the Barcelona Science Park and manages 3.800 square meters of facilities, with an annual budget of 13 Mio€; 3.800 square meters of facilities; 21 research groups and a team of researchers and support services of 350 people from 30 different countries. www.ibecbarcelona.eu#J-18808-Ljbffr
      

        Show more

        


        Show less",Entry level,Contract,Research,Chemical Manufacturing
Page Personnel,"A Coruña, Galicia, Spain",2 weeks ago,,Lead Data Engineer,"Posición de responsabilidad en un departamento en crecimiento|Empresa líder en su industriaAbout Our ClientTrabajarás para una innovadora empresa internacional en el ámbito de la ingeniería y soluciones TIC, reconocida por su enfoque vanguardista y soluciones creativas. Su equipo multidisciplinario trabaja de manera eficiente para ofrecer el mejor software a sus clientes.Job DescriptionLiderar técnicamente al equipo en la mejora de la escalabilidad, estabilidad, precisión, velocidad y eficiencia de nuestros sistemas de datos existentes.Construir, administrar y escalar tuberías de procesamiento de datos.Sentirse cómodo utilizando tecnologías como Python, Java, Scala, entre otras. Mejorar la escalabilidad, estabilidad, precisión, velocidad y eficiencia de nuestros sistemas de datos existentes.Diseñar, construir, probar e implementar nuevas bibliotecas, marcos o sistemas completos para nuestros sistemas principales, manteniendo los más altos estándares de pruebas y calidad de código.Trabajar con ingenieros experimentados y propietarios de productos para identificar y construir herramientas que automatizan muchas tareas de gestión/análisis de datos a gran escala.The Successful ApplicantEstudios en Ingeniería Informática, Sistemas de Información, Ingeniería o un campo relacionado.Más de 5 años de experiencia en ingeniería de datos.Amplia experiencia con manejo de datos SQL.Experiencia con herramientas o entornos como:Python, Java/ScalaAzure/AWSETLsBuen conocimiento de los principios de arquitectura de datos.Cualquier otra experiencia con tecnologías/herramientas de Big Data.Experiencia o interés en la gestión de equipos y liderazgo de proyectos.What's on OfferPosición de responsabilidad en la compañía.Serás una figura transversal que liderará equipos técnicos.Salario competitivo.Flexibilidad de teletrabajo - modelo híbrido en A Coruña.Proyecto en crecimiento. Roadmap de 3 años para crecimiento profesional dentro de la empresa.Flexibilidad horaria y beneficios sociales.Contratación indefinida.Contact: Santiago Del Campo BesoQuote job ref: JN-012024-6307592


        Show more

        


        Show less",Mid-Senior level,Full-time,Information Technology,Staffing and Recruiting
The Workshop,"Casares, Andalusia, Spain",6 months ago,,Senior Data Software Engineer,"Who We AreThe Workshop is a tech company that develops incredible software for the online gaming industry. Living by the motto “Fearlessly Forward,” innovation is at the centre of everything we do, whether it’s our games, new products and technologies. We understand that great ideas come from great people, and great people thrive when they’re trusted to challenge, change, improve, and perfect our products and processes.Our strength lies in the diversity of our skills, and that comes from the diversity of our people. The Workshop is committed to being a diverse and inclusive workplace where we learn from each other, trust each other, and value collaboration. We welcome candidates of all genders, gender identity and expression, sexual orientation, disability, physical appearance, body size, race, age, nationality, belief (or lack thereof,) and programming language preference. As an equal opportunity employer, we offer a pleasant, supportive place to work – whoever you are. It’s a place where you can try new ideas, take risks, and move Fearlessly Forward.The roleThe Workshop is currently looking for a Senior Big Data Software Engineer to join our dynamic team in Malaga. The ideal candidate will have an outstanding knowledge of fast-moving and large volume data in multi-tiered data and analytics platforms.The role involves the design, development, implementation, and support of a cutting-edge real-time data platform, which includes including data streaming, a data lake, and a blazing fast analytics database. We are looking for someone who is passionate, motivated, driven, and up for the challenge.What You’ll DoDesign, develop and support the real-time data platform and pipelinesConceptualize, evaluate and build a proof of concepts on new models, tools, and techniques.Collaborate, peer review, cross skill, and share expertise with other team members.Performance tuning of the system and work on new ways to increase efficiency.What You'll BringStrong experience working with high velocity and high volume data, including good experience in handling relational, semi-structured, and unstructured data.Strong knowledge of database design and development with previous experience in developing ETL processes, and multidimensional data models.High understanding of both relational and multidimensional modeling principles.Deep knowledge of Object-Oriented Programming languages and must have a strong experience in Java, with Scala knowledge as nice to have.Strong experience on data quality standards and contribution on defining and monitoring data quality metrics and KPIsSolid experience with SQL queries and database tuning.Problem-solving skills, willingness to take ownership and risks, and enthusiasm in the face of technical knowledge.Excellent interpersonal skills and the ability to work in a team environment.Strong communication skills in English, both written and spoken.Desirable ExperienceExpertise with Kafka, Kafka Connect and knowledge of RabbitMQ.Good experience with data process technologies like Apache (Spark/Flink/Beam), Oracle ODI, and Confluent’s Platform.Good knowledge of Hadoop Cluster Architecture and hands-on experience within Cloudera Hadoop ecosystems.Good working knowledge with KubernetesKnowledge of Exasol.Knowledge of any one of the scripting languages, such as Python, Shell Scripting, or PERL.What’s In It For YouHybrid ways of working. Challenging and fulfilling work at an innovative, global company that uses cutting-edge techGlobal work experience in an agile methodologyInternational, friendly and inclusive multi-cultural environment (over 35 nationalities that speak altogether almost 30 languages!)Competitive salary and relocation packages for you and your familyPlayful office in the Technology Park of Málaga with a free, private bus connection from the city centerFlexible working hours, well-being programs, learning and growth opportunitiesTeam building events, learning labs, Hackathons/Designations, and extravagant corporate eventsOpportunity to shape the tech community inside and outside of The Workshop, mentoring and sharing knowledge with othersWorkplace perks including gaming consoles, darts, pool, foosball, books, massages, and a kitchen full of coffee, fruit, and even ice-creamRelocation package for you and your family, including soft-landing package services to help you settle in (applicable in SPAIN, if you're moving from a different city or country.)


        Show more

        


        Show less",Not Applicable,Full-time,Engineering and Information Technology,IT Services and IT Consulting
Stacklok,"Madrid, Community of Madrid, Spain",1 month ago,,Principal Engineer - Data Platform,"Stacklok is an innovative software supply chain security startup founded by Kubernetes co-founder, Craig McLuckie and Sigstore founder, Luke Hinds. Our mission is to make it easier to securely develop software. With our deep expertise in open-source technologies and commitment to enhancing software security, we are seeking highly skilled and motivated individuals to join our team. This is a rare opportunity to join a startup at an early stage, and to be part of a team that is committed to building something truly innovative and impactful. Learn more about Stacklok's mission, virtues, and leadership, HERE.Elevator PitchStacklok just launched two new products, Trusty and Minder, that help developers and open source communities keep their software secure and choose safer dependencies. As we look to the future, it's critical that our SaaS systems perform to meet the needs and demands of our customers. In order to ensure that, we are seeking a Principal Data Engineer.As a Principal Data Engineer, you will have a leadership role owning Stacklok's Big Data system that will power our Software as a Service (SaaS) platform. You will optimize massive ingestion pipelines, architectures, and data models. Additionally, you will analyze and architect solutions to enhance data store performance, address state synchronization challenges, and streamline reconciliation processes, leveraging your expertise in Python and Go. The backend systems span both SQL (Postgres) and NoSQL (Elastic Search).Role Success: 6-12 Month Expectations Familiarization and Integration: Acclimatize to the team, understanding the workflows, processes, and ongoing projects. This includes getting to know team members, the company culture, and the specific tools and technologies used by Stacklok.Architectural Ownership: Take full ownership of the data infrastructure architecture, ensuring it is optimally designed for large-scale data handling and synchronization.Performance Optimization: Lead initiatives to significantly enhance the performance and efficiency of our SaaS platform, focusing on data-intensive operations.Data Reconciliation and Synchronization: Develop and maintain robust procedures for data reconciliation, ensuring data integrity and consistency.Innovative Solutions Development: Research and implement state-of-the-art solutions to meet evolving data management needs.Collaborative Leadership: Work closely with cross-functional teams to align the data architecture with the overall company objectives and customer requirements.In this Role, You will have the Opportunity to:Spearhead Architectural Innovations: Be the driving force behind architectural decisions, shaping how our SaaS platform evolves in handling data efficiently.Engage with Advanced Technologies: Work with cutting-edge tools and technologies in BigData, state synchronization gaining expertise in high-performance, scalable systems.Influence Key Data Strategies: Play a crucial role in defining the direction of our data strategies, significantly impacting how data is leveraged across the organization.Collaborate with Experts: Collaborate with top-tier professionals in the field, enhancing your knowledge and contributing to a culture of excellence.Drive a Performance-Centric Culture: Lead efforts to embed a performance-centric approach in all aspects of our data handling and processing.We know from experience that not ticking every box on the skills sections stops many from applying. Please apply regardless of your self-assessment -- we want to hear from you! We have seen engineers succeed with a diverse range of skills and experiences.Desired Skills & Experience Technical Proficiency: Expertise in Python and Go programming languages.Strong experience with large-scale data systems, including PostgreSQL and Elasticsearch.Familiarity with data store performance tuning and optimization.Data Management Skills:Proven track record in data synchronization, state management, and reconciliation within an enterprise grade commercial SaaS product.Hands-on experience with eventing systems and message brokers.Ability to architect and maintain scalable data pipelines.Systems Architecture:Experience in designing and owning the architecture of complex data systems.Capability to develop performance-centric solutions for SaaS platforms.Analytical and Problem-Solving Skills:Strong analytical skills with the ability to solve complex problems and provide practical solutions.Ability to work on large-scale, complex systems with a focus on performance and reliability.Leadership and Communication:Experience in mentoring junior engineers.Excellent communication skills, with the ability to convey complex technical concepts to non-technical stakeholders.Ability to plan and execute complex engineering projects to a successful outcomeCollaboration and Teamwork:Ability to work collaboratively in a cross-functional team environment.Strong interpersonal skills and a proven track record of successful team collaboration.Why Join Us?At Stacklok, you will be a part of a culture that values open communication, collaboration, and innovation. We offer a competitive salary package and flexible work hours. If you're a self-motivated and result-driven individual with a passion for designing and building secure, scalable, distributed systems, and you want to be part of the most exciting startup in the secure supply chain space, come and join us!Stacklok Inc, is proud to be an equal opportunity employer. We are committed to providing equal employment opportunities for all people and place great value in both diversity and inclusiveness. All qualified applicants will be considered for employment without regard to their, or any other person's, perceived or actual race, color, religion, sex, gender, gender identity, gender expression, sexual orientation, national origin, ancestry, citizenship, age, physical or mental disability, medical condition, family care status, or any other basis protected by law.


        Show more

        


        Show less",Mid-Senior level,Full-time,Engineering and Information Technology,"Technology, Information and Internet"
Indra,"León, Castilla and Leon, Spain",3 weeks ago,27 applicants,Software Engineer,"Indra es una de las principales compañías globales de tecnología y consultoría y el socio tecnológico para las operaciones clave de los negocios de sus clientes en todo el mundo. Es un proveedor líder mundial de soluciones propias en segmentos específicos de los mercados de Transporte y Defensa. Desde Indra asumimos el reto de diseñar e implantar tecnologías que ayuden a resolver los desafíos de nuestra sociedad en materia social y ambiental, con el compromiso de alcanzar los ODS aprobados por la ONU.¿Qué buscamos?Ingeniero SW Senior Experiencia en C++ para sistema de gestión de capacidad y afluenciaExperiencia en Java (versiones +8) y manejo de lambdas con Spring Framework y arquitectura microservicios Experiencia con contenedores Docker Experiencia con tecnologías Kubernetes, Openshift¿Qué te podemos ofrecer?- Incorporarte a una compañía con más de 40.000 profesionales y con acceso a proyectos retadores para clientes líderes en sus sectores de actividad.- Una carrera profesional adaptada a ti.- Retribución competitiva y acceso a planes de retribución flexible.- Formación continuada en Open University, además de acceso abierto para nuestros profesionales a la plataforma Udemy for Business, con más de 3.000 cursos especializados- Conciliación entre la vida personal y profesional, con opción de flexibilidad horaria.- Acceso a plataforma MyClub donde te podrás beneficiar de numerosos descuentos y promociones exclusivos para nuestros profesionales.¡INDRA es empresa Top Employer 2023! Incorpórate a una empresa certificada como una de las mejores empresas empleadoras de España, gracias a nuestra gestión integral de RRHH y a las condiciones para nuestros profesionales.¿A qué suena bien? No lo dudes, si tienes ganas de crecer con nosotros, ¡envíanos tu CV!


        Show more

        


        Show less",Mid-Senior level,Full-time,Engineering and Information Technology,IT Services and IT Consulting
Page Personnel,"Barcelona, Catalonia, Spain",2 months ago,43 applicants,Data Analyst,"Empresa del sector seguros.|Ubicada en la zona del Besós.About Our ClientEmpresa del sector seguros ubicada en Santa Coloma de Gramanet.Job DescriptionTareas de análisis y desarrollo de procesos del dato- Procesos ETL.Análisis y desarrollo de T-SQL (modelado de datos, SP, etc.) con SQLServer.Monitorización y mantenimiento de procesos de datos.Documentación y reporting.Soporte a usuarios de la organización en su ámbito.The Successful ApplicantFormación en informática, telecomunicaciones o similar.Importante disponer de conocimientos y experiencia en bases de datos, BI, procesos del dato y reporting.Experiencia en PL/SQLExperiencia en SQLSe requiere orientación a negocio, iniciativa, responsabilidad, buena presencia, habilidad en la comunicación, así como capacidad de análisis.Se valorarán conocimientos sobre el Sector Asegurador, Telemarketing, Marketing Digital y titulación específica en los requerimientos indicados.What's on OfferOportunidades de carrera y desarrollo profesional.Contact: Alejandro MedianoQuote job ref: JN-112023-6251648


        Show more

        


        Show less",Entry level,Full-time,Information Technology,Staffing and Recruiting
83zero,"Barcelona, Catalonia, Spain",3 weeks ago,,System Engineer,"Systems EngineerDo you want to join a world-leading enterprise software vendor? Then keep reading…Company Overview83zero is partnered with a global leader in cloud software specialising in Hyperconverged storage space.They are now looking to set up a new team in the heart of Barcelona! You will be joining a team of like-minded and passionate techies who love troubleshooting!They are looking to build a team that works collaboratively to solve problems with a customer-first mindset!What's in it for you…Competitive salaries on offerRSU StockHybrid workingPrivate medicalFollow the sun team (no night shift)Paid industry training and certificationsWorking for a leading global Software VendorPlus much moreYour responsibilities will include…You will provide technical support to our client's enterprise customers across the globe, remotely troubleshooting, diagnosing and debugging.Drive changes and improvements to our clients product by collaborating with the engineering team based on your customers feedback.Collaborate with technology partners (VMware, Citrix, Microsoft and RedHat)Improve the serviceability of the product by testing out new features and developing tools to scale their field deployments.What you’ve got…You are mad about troubleshooting! You love to solve problems whilst providing a first-class service for customersSolid experience working with virtualisation tools (VMware, Citrix, Hyper-V, etc)You are a master of LinuxProven background of working in a customer-facing roleFluent in English, both written and verbal. Professional proficiency in one or more EU languages (e.g., Spanish, Italian, German, French, etc.) is a plusAbility to work independently, as well as contributing as a team player.You have great networking knowledge (desirable not essential)Bonus points if you have experience working in Storage, Cloud, or DevOpsYou are passionate to learn new innovative technology and are constantly curiousReady to Apply?If you are reading this and are thinking ‘Wow, this sounds like me!’, then we want to hear from you!So why are you still reading?!


        Show more

        


        Show less",Mid-Senior level,Full-time,Information Technology,"IT Services and IT Consulting and Technology, Information and Media"
IT Partner,"Humanes de Madrid, Community of Madrid, Spain",3 months ago,75 applicants,Data Analyst (Cloud Composer + SQL Server),"¿Te gustaría trabajar como Data Analyst (Cloud Composer + SQL Server)para un importante proyecto de ámbito global? Si es así, ¡Felicidades! Has llegado al lugar adecuado.Requisitos:Experiencia en:○ Bigquery○ Cloud composer: gestor de procesos○ Tableau/Data Studio: visualización ○ SQL server ○ Power BI Responsabilidades Analistas datos:○ Hablar con los analistas de negocio y usuarios finales○ Construir dashboards, emails, sistemas, sales force○ Conocer los datos de los diferentes orígenes○ Hablar con los funcionales ITOfrecemos:Contrato indefinidoProyecto estable de larga duraciónPosibilidades de teletrabajo 100%
      

        Show more

        


        Show less",Not Applicable,Full-time,Information Technology,"Technology, Information and Internet"
Amazon,"Barcelona, Catalonia, Spain",2 weeks ago,,Business Intelligence Engineer,"DescriptionThis is for extended leave cover (Fixed-term contact)Are you interested in building and operating data warehouse and data lake solutions for World-Wide Amazon Fulfilment Network? European Central Flow BI Team is hiring a Business Intelligence Engineer (BIE) to scale up data projects to next level. This position requires an experience business intelligence solutions and projects and hands-on on data engineering practices, the ability to collaborate with various teams across compliance operations, and excellent statistical and analytical abilities.Key job responsibilitiesThe Candidate For This Role Will Be Required To Develop scalable and self-serve data solutions to support team projects, to automate processes and to accelerate analytics. Collaborate with other business intelligence engineers and business audience to design data and implement data pipelines to automate manual solutions. Understand the existing ETL pipelines, data lake architecture and do a scale up of existing projects from EU to whole world Amazon business scope. Perform ad hoc deep dives to understand drivers for warehouses’ issues and opportunities and support external teams with special projects to mitigate those issues. Propose and prioritize changes to reporting, create additional metrics, and own the data presented. Periodically identify opportunities to optimize the queries/tools in existing projects. Continuously learn new systems, tools, and industry best practices to help design new studies and build new toolsA day in the lifeWe dedicate 50% of our time for BI projects and solutions for business needs, 25-30% on ad-hoc tasks and analyses and the rest of the time to learning, trying out new tools or designing solutions for future projects.About The TeamEuropean Central Flow BI Team is a data focused team that supports business innovative projects for Amazon Fulfilment. Our team mission is to drive improvements to customer experience, performance, and cost across Amazon’s warehouse systems, from initial delivery promise to the moment customer shipment left warehouse.We are open to hiring candidates to work out of one of the following locations:Barcelona, ESPBasic Qualifications Experience with scripting language (e.g., Python, Java, or R) 2+ years of analyzing and interpreting data with Redshift, Oracle, NoSQL etc. experience 3+ years experience with building and maintain basic data artifacts (e.g. ETL, data models, queries) 3+ years experience gathering business requirements, using industry standard business intelligence tool(s) to extract data, formulate metrics and build reports Experience with SQL Experience with data visualization using Tableau, Quicksight, or similar toolsPreferred Qualifications Masters or Bachelor degree in Computer science, Economics, Mathematics, Data Science or another relevant technical degreeAmazon is an equal opportunities employer. We believe passionately that employing a diverse workforce is central to our success. We make recruiting decisions based on your experience and skills. We value your passion to discover, invent, simplify and build. Protecting your privacy and the security of your data is a longstanding top priority for Amazon. Please consult our Privacy Notice (https://www.amazon.jobs/en/privacy_page) to know more about how we collect, use and transfer the personal data of our candidates.Company - Amazon Spain Fulfillment, S.L.U.Job ID: A2478470
      

        Show more

        


        Show less",Not Applicable,Full-time,"Strategy/Planning, Analyst, and Information Technology","IT Services and IT Consulting, Software Development, and Technology, Information and Internet"
MDW,Spain,3 days ago,28 applicants,"Data, AI and Power Platform Azure Consultant X4 - 6 weeks vacation / year","We are looking for 6x profiles:1x Azure Data Engineer (>3 years xp with Azure Data technologies)2x Azure AI specialist (>3 years xp with Azure AI and Python)1x PowerBI and Power Platform specialist (>3 years xp with PBI and PP)About us:MDW is a renowned consulting company, founded by experts in the fields of Data, AI and BizApps. With offices in Geneva, Paris and Madrid, our company distinguishes itself by being a key player in the Microsoft ecosystem. Proud to have been named a Winner – Microsoft Partner Of The Year Award 2023 and consolidating a total of 5 prestigious Microsoft awards, including 2 recognized worldwide, MDW is the perfect opportunity to boost your career.Innovation is present in our DNA, we love disruptive projects, new technologies, and beta previews. If you are a data-passioned person, at MDW you will find the technical challenges you want to face.We are a company that cultivates singularity and helps you make the most of your proactivity and creativity.What we offer:· 6 weeks of vacation per year!· A competitive salary based on your skills· A personalized career plan· Remote working· Restaurant vouchers on top of your salary The mission:· Implementation Data Platform, Power Platform, and AI solutions· Participate in the creation/evolution of solutions· Ensure a technological watch in the fields of Data, BI and AI· Manage different deployment projectsYour profile:Experience in real data, BI, and AI projectsExperience using Azure Data Platform: Synapse, Databricks, Data Factory, Data Lake gen2AI Background: Classification and regression, Generative AI, Azure ML ServicesExperience in Power Platform: PowerBI, PowerApps, Power AutomateGood organizational and time-management skillsRigorous, result- and customer-orientedYour skills:Knowledge of Azure technologies (Data Factory, Synapse, Data Lake gen2)Knowledge of Azure Machine LearningKnowledge of Power Platform: Power BI, PowerApps,Experience with PythonExperience with DatabricksLanguage: Spanish, EnglishGood to have:· Experience with DevOps· Azure certifications· Experience working on Agile environmentEmployment TypeFull-time


        Show more

        


        Show less",Mid-Senior level,Full-time,"Engineering, Analyst, and Information Technology",Business Consulting and Services
Krell Consulting,"Barcelona, Catalonia, Spain",6 days ago,,Data Engineer AZURE Cloud (Presencial/Barcelona),"En Krell-Consulting, estamos en busca de un Data Engineer Azure Cloud, para trabajar en nuestro equipo, en Barcelona, en modalidad presencial.PERFIL: Data Engineer Azure cloudLOCALIZACIÓN: BarcelonaMODALIDAD DE TRABAJO: PresencialSECTOR: SegurosREQUERIDO: Se requiere un desarrollador de datos en entorno Azure con al menos 4 años de experienciaConocimientos en lenguaje Pyspark y SQL. Que disponga experiencia en entornos de datos Synapse. Se valorara que disponga conocimientos en cualquier metodologia de modelado, Kimball, SnowBall y Data Vault. Obligatorio: Desarrollador de datos en entorno Azure, experiencia en entornos de datos Synapse.FUNCIONES:  Desarrollo de ETL en un entorno Azure Deseable:Persona proactiva, metódica y comprometida.Experiencia en entornos Azure.Experiencia en el sector de segurosExperiencia en modelado Data VaultBeneficios:Excelente entorno de trabajoSalario competitivoContrato indefinido.Si cumples con los requisitos y estás interesado en formar parte de nuestro equipo, ¡envíanos tu currículum! ¡Esperamos tu postulación! 👩‍💻🌟
      

        Show more

        


        Show less",Not Applicable,Full-time,Information Technology,"Technology, Information and Internet"
