company,location,posted_time_ago,applicant_number,job_title,job_description,level,employment_type,job_function,industries
WeHunt España,"Madrid, Community of Madrid, Spain",12 hours ago,,Data Engineer,"Rol de Data Engineer (Snowflake) - 100% Remoto Consultora tecnológica puntera en su ecosistema.Sobre nuestro cliente:Empresa líder en proyectos de Big Data y Machine Learning.Funciones:Diseñar e implantar modelos Snowflake.Soporte correctivo y evolutivo en Snowflake.Migración de bases de datos Redshift a Snowflake.Desarrollo de procesos ETL en AWS.Perfil buscado (H/M/D):Experiencia profesional en Big Data en entorno AWS.Experiencia profesional con Snowflake de al menos 1 año.Nivel alto de SQLBuen conocimiento en el diseño e implementación de modelos de datos.Experiencia trabajando en Spark con Scala.Esperiencia en Python.Qué ofrecemos:Paquete retributivo en función de experiencia, entorno a los 45.000€ - 50.000€ Incorporación inmediata.100% teletrabajo o presencial en la oficina de Madrid o AsturiasFlexibilidad horaria 100%30 días de vacacionesSiguientes pasos:Si estás interesado en esta oferta, haz click en ""aplicar ahora"" para enviar una copia actualizada de tu CV.Si esta oferta no se adapta a tu perfil pero estás buscando un nuevo puesto de trabajo, por favor contáctanos y lo comentamos. Garantizamos la confidencialidad.


        Show more

        


        Show less",Associate,Full-time,Information Technology,"Technology, Information and Media"
Inetum,Greater Madrid Metropolitan Area,3 weeks ago,,Data Analyst,"En @INETUM, proporcionamos servicios y soluciones digitales, y nos estructuramos en varias áreas de negocio. En concreto, nuestra área de Digital Consulting es cross a toda la compañía, por lo que se trabaja para todos los sectores y son los más punteros tecnológicamente hablando. Incorpora a la organización las nuevas tecnologías y deja a las áreas verticales aquellas que ya consideramos consolidadas.Nos gustaría seguir ampliando la Unidad de Data, incorporando a proyecto de uno de nuestros grandes clientes, un/a DATA ANALYST con los siguientes requisitos.Necesitamos que pueda abarcar el end-to-end del proceso:Ingesta de datosTransformación y enriquecimiento de los datosControl de calidad y consistencia de los datosElaboración de dashboardsResponsabilidades clave:· Métricas y reporting· Visualización de datos· Data Storytelling· Business InsightsConocimientos clave (se descartarán candidaturas que no cumplan con estos requisitos):· Herramientas de BI, especialmente Looker Studio· SQL avanzado, especialmente BigQuery· Herramientas de ETL, especialmente DataForm*¿QUÉ PODEMOS OFRECERTE?:Retribución salarial acorde con la experiencia aportada.Plan de carrera: ofrecemos una atractiva carrera profesional en función de la experiencia y potencial personal dentro de una compañía en continua evolución y con un sólido crecimientoPlan de formación en competencias tecnológicas de acuerdo con las exigencias de los proyectos y clientes.Retribución flexible: te ofrecemos una retribución a la carta pudiendo elegir diferentes productos y modelar tú mismo cómo distribuirlos: seguro de salud, tickets de comida, guardería, tarjeta transporte, etc.Flexibilidad horaria.*ORGANIZACIÓN:Somos un consultora digital, internacional y ágil. En la era de la post-transformación digital, nos esforzamos para que cada uno de nuestros 27.000 profesionales puedan renovarse continuamente viviendo positivamente su propio flow digital. Cada uno de ellos puede diseñar su itinerario profesional de acuerdo a sus preferencias, emprender junto a sus clientes para construir en la práctica un mundo más positivo, innovar en cada uno de los 27 países y conciliar su carrera profesional con su bienestar personal.Nuestros 27.000 atletas digitales están orgullosos de haberse certificado Top Employer Europe 2023Únete a @INETUM 🙋‍♀️ Vive tu Positive Digital Flow.


        Show more

        


        Show less",Associate,Full-time,Other,IT Services and IT Consulting
Between Technology,"Madrid, Community of Madrid, Spain",3 weeks ago,,DATA ENGINEER - AZURE CLOUD,"En BETWEEN apostamos por el mejor talento dentro del ámbito de la ingeniería. Actualmente contamos con un equipo de más de 800 personas. Nos involucramos en una gran variedad de proyectos punteros, trabajando con los clientes más innovadores de las ramas de I+D, automoción, pharma, diseño de maquinaria, desarrollo de producto, etc. En nuestra oficina técnica ofrecemos servicios en función de las necesidades de cada cliente, ya que en BETWEEN nos podemos hacer responsables de todas las tareas de desarrollo relacionadas con el ciclo de vida de su producto.Seleccionamos un/a Ingeniero/a de Datos senior con experiencia en el Cloud de Azure para incorporarse en uno de los equipos de I+D que Between tiene implantados en uno de nuestros principales clientes.La persona seleccionada desarrollará, optimizará el procesamiento de datos, diseñará distintas arquitecturas, realizará el monitoreo de sistemas, etc.Si eres BETWEENER obtendrás estos beneficios:Seguro médico con Sanitas.Dispondrás de oportunidades de formación y desarrollo profesional: Idiomas, cursos en Udemy, Certificaciones, Programa The Power Business School y Bootcamps especializados (Agile, DevOps, IA & Big Data, Ciberseguridad, etc.).Contarás con un equipo de Talento que te acompañará durante toda tu experiencia con nosotros. ¡Haremos un café una vez al mes! Así, mantendremos el contacto.Pondremos a tu disposición un amplio abanico de retos y proyectos acordes con tus objetivos personales y profesionales.Posibilidad de elegir cómo obtener parte de tu salario gracias a las ventajas fiscales de nuestra Retribución Flexible (Ticket restaurant, Ticket transporte, Ticket guardería).Descuentos para acceder a centros de Fitness con Gympass.Acceso a nuestro Club de Descuentos: Inspiring Benefits.En BETWEEN nos gusta mucho hacer networking, por lo que te invitaremos a participar en todos estos eventos ¡y más!: las BETWEEN Nights, torneos deportivos, Black Mamba Race, viernes de vermut, juegos de mesa, etc.Podrás disfrutar de nuestras fantásticas oficinas del 22@ las cuales disponen de Rooftop, tirador de cerveza, mesa de ping-pong y futbolín.Programa de recomendación remunerado de Talento.En BETWEEN, la igualdad de oportunidades es uno de nuestros valores. Nuestro compromiso es contratar al mejor talento independientemente de su raza, religión, sexo, edad y personas con otras capacidades y promover su desarrollo profesional y personal.Requisitos:Imprescindible:Al menos 3 años de experiencia en proyectos de Big Data/Analytics.Al menos 3 años de experiencia en Arquitecturas en la Nube de Azure.Muy valorable:Experiencia en marcos de trabajo de Big Data.Conocimiento de la infraestructura subyacente para soluciones de Big Data.Experiencia en implementación y despliegue de aplicaciones Big Data distribuidas y en la implementación de procesos ETL.Diseño, construcción y operación de servicios en la nube.Experiencia con Azure DevOps, CI/CD y Artifacts (experiencia avanzada requerida).Conocimientos de programación sólidos en Scala (avanzado), con Python como una ventaja.Buen conocimiento de SQL.Conocimiento sólido en Spark y Spark-Streaming, diseño de procesos de alto volumen y optimización de procesos.


        Show more

        


        Show less",Not Applicable,Full-time,Engineering,Industrial Machinery Manufacturing
beside Talent,"Madrid, Community of Madrid, Spain",3 weeks ago,58 applicants,Ingeniero/a de Datos con SQL Server y Power BI - 100% remoto,"En BESIDE apostamos por el mejor talento dentro del sector tecnológico. Contamos con una unidad de Selección Especializada en perfiles IT para incorporarse en la plantilla de nuestros clientes. Trabajamos con un amplio rango de empresas, que nos permitirá encontrarte el puesto que más se ajuste a tus necesidades e intereses profesionales. Podemos ofrecerte proyectos en las áreas de desarrollo e infraestructuras, que van desde el ámbito del Cloud Computing hasta Big Data, I+D y BI.Seleccionamos un/a Ingeniero/a de Datos con SQL Server y Power BI - 100% remoto para incorporarse en el equipo de uno de nuestros principales clientes, consultora especializada en productos Microsoft.Beneficios que tendrás en tu lugar de trabajo:Contratación inicial de 3 meses por outsourcing, con posibilidad de paso a plantilla.Modalidad 100% teletrabajo.Revisiones anuales de categoría.Retribución flexible (restaurante, transporte, guardería y seguro médico) y variable (bono anual).Plan formativo personalizado que incluye certificaciones oficiales de Microsoft y clases de inglés gratuitas.Acceso a Universidad Corporativa y nuestros Eventos Team Building.Transparencia y honestidad.Requisitos:Imprescindible:2 años de experiencia en:Programación en Transact-SQL (T-SQL).Creación de procedimientos almacenados, funciones y triggers.Diseño de bases de datos y modelado de datos.Uso de herramientas de integración y extracción, transformación y carga (ETL) como SQL Server Integration Services (SSIS) o, sobre todo, Azure Data Factory.Experiencia trabajando con Power BI.Muy valorable: Conocimientos de Dynamics AX/FO Conocimientos de procesos de negocio en general (ERPs) Inglés


        Show more

        


        Show less",Not Applicable,Full-time,Information Technology,"Technology, Information and Internet"
SNGULAR,"Madrid, Community of Madrid, Spain",1 week ago,,Senior Data Engineer (Hybrid Madrid),"¿POR QUÉ ELEGIR SNGULAR?La gente viene a SNGULAR atraída por los proyectos, que usan tecnologías punteras, pero se quedan por los grandes profesionales con los que trabajan. Y además porque ofrecemos esto:Acceso a formación continua: presupuesto individual para formación, obtención de certificaciones, 2 días libres para asistencia a eventos, acceso ilimitado a Udemy, clases de inglés.Plan de carrera y seguimiento 1 to 1.Flexibilidad horaria, full remote, posibilidad de trabajar desde nuestros Hubs.22 días de vacaciones + día de cumpleaños + 2 días de asistencia a eventos técnicos + 24 y 31 de diciembre.Wellbeing pack: Ayuda para la mejora del bienestar.Retribución flexible.And last, but not least: ¡porque somos muy sngulares! Tenemos Tutti Fruties todos los viernes (ya te diremos en qué consisten), fiestas, espacios donde podrás expresarte, proponer cambios y ser partícipe de ellos (lo que nos gusta llamar #challengeyourcompany).En SNGULAR nuestro propósito y valores nos han dado como resultado una empresa con una cultura plural, donde trabajamos con respeto a todo el mundo, donde existe una igualdad de oportunidades real, donde nos enorgullecemos de ser proactivos, trabajamos con humildad e intentamos mantener siempre un sano espíritu de equipo, sin perder nunca el buen humor.Conoce todo lo que hace de SNGULAR un #BestPlaceToGrowTrabajamos con clientes que ya conoces —porque usas sus productos o servicios todos los días— en países como España, México, EEUU o Portugal. Si te apetece vivir un montón de experiencias, sin tener que cambiar de equipo para conseguirlo, en SNGULAR te vas a sentir como en casa.¿A QUIÉN BUSCAMOS?En SNGULAR queremos integrar en el equipo varios profesionales Data Engineer con foco en BI.Es una posición HÍBRIDA, con lo que se requiere que tengas flexibilidad para asistir a las oficinas 2 días por semana y de forma regular (Zona Tetuán)¿QUÉ VALORAMOS PARA ESTA OPORTUNIDAD?Al menos 5 años de experiencia en este rol o similaresExperiencia con creación/gestión de procesos de transformación de datos (ETLs)Python y SQL son fundamentalesExperiencia con AWS - AWS Athena, AWS Lambdas/Glue/ECSAlguna herramienta de visualización como Tableau y/o otras herramienta de dashboardsConocimiento en productos digitales bancarios/financiación al consumoOrientación a negocio: análisis, presentación y dashboarding para los distintos equipos de negocioSi además tienes un background de desarrollo con Java, tenemos otros proyectos de Data para ti!Experiencia en desarrollo con Java + Spring Boot microserviciosExperiencia en desarrollo de APIs¿CUANTO VOY A COBRAR?En SNGULAR contamos con diferentes niveles salariales, que varían en función del perfil y de las habilidades y conocimientos que aporta cada persona. En este caso, puede variar entre 35 y 45k dependiende del perfil y el seniority.Cada año tendrás una revisión, para documentar tu crecimiento como profesional y asegurarnos de que tu salario sea acorde a la misma.Si crees que SNGULAR puede ser una buena oportunidad para seguir creciendo a nivel profesional, inscríbete en la oferta y nos pondremos en contacto contigo lo antes posible para conocernos mejor.


        Show more

        


        Show less",Mid-Senior level,Full-time,Engineering,"Software Development, Technology, Information and Media, and IT System Custom Software Development"
Krell Consulting,"Madrid, Community of Madrid, Spain",5 days ago,,Ingeniero/a de Datos con Snowflake / DBT,"Como Ingeniero de DATA AWS en Krell-consulting, estarás a cargo de diseñar, desarrollar e implementar soluciones de datos en la nube utilizando tecnologías como SnowFlake, DBT, SQL CLOUD y Python. Trabajarás en estrecha colaboración con nuestro equipo de desarrollo y nuestros clientes para garantizar que las soluciones de datos sean eficientes, escalables y cumplan con los requisitos comerciales.ResponsabilidadesDiseñar y desarrollar arquitecturas de datos en la nube utilizando AWSImplementar soluciones de bases de datos utilizando SnowFlake, DBT, SQL CLOUD y PythonColaborar con el equipo de desarrollo para garantizar la integridad y la calidad de los datosParticipar en la planificación y el diseño de soluciones de datos para nuestros clientesMantenerse al tanto de las últimas tendencias y mejores prácticas en el campo de la ingeniería de datos y la nubeRequisitosAl menos 1 año de experiencia en ingeniería de datos, preferiblemente en un entorno basado en la nubeExperiencia práctica con AWS, SnowFlake, DBT, SQL CLOUD y PythonConocimiento de las mejores prácticas de gestión y seguridad de datos en la nubeFuertes habilidades analíticas y capacidad para resolver problemas de manera efectivaExcelentes habilidades de comunicación y capacidad para trabajar en equipoBeneficiosOportunidad de trabajar en un ambiente de trabajo colaborativo y con un equipo de profesionales altamente calificadosOportunidades de desarrollo profesional y crecimiento dentro de la empresaSalario competitivo en base a tu experiencia y teletrabajo parcial


        Show more

        


        Show less",Not Applicable,Full-time,Information Technology,"Technology, Information and Internet"
Krell Consulting,"Madrid, Community of Madrid, Spain",2 months ago,,Senior DATA Engineer / Remoto 100%,"¡Estamos en busca de un Senior DATA Engineer, para unirse a nuestro equipo en Krell-Consulting! Si tienes experiencia en tecnologías como SnowFlake, DBT, AWS, SQL, NoSQL, CI/CD, CLOUD, PYTHON y cuentas con al menos 3 años de experiencia en el campo, ¡esta oferta es para ti!Descripción del trabajoPERFIL: Senior Data EngineerMODALIDAD DE TRABAJO: RemotoSECTOR: IndustriaREQUERIDO: +3 años de experiencia contrastada en diseño de soluciones y desarrollo de procesos de datos (ingesta, transformación y disponibilización para consumo) en entorno cloud AWS. + 3 años de experiencia en Datawarehouse, Modelado multidimensional y conocimiento en Snowflake y DBT. Alto nivel SQL y NoSQL. Capacidad de abstracción funcional y validación de datos. Experiencia con CI/CD framework. Experiencia con las best practices de desarrollo en entornos Cloud y conocimiento de Python.. Buena comunicación con Cliente & equipos de trabajo. Deseable experiencia en gestión de equipos.BeneficiosSalario competitivo, acorde a experiencia aportada.Contrato indefinido.Ambiente de trabajo dinámico y colaborativoSi estás interesado en unirte a nuestro equipo como Ingeniero Senior de Datos, ¡no dudes en enviarnos tu solicitud! ¡Esperamos con interés tener la oportunidad de trabajar contigo en emocionantes proyectos de tecnología de datos! 🚀📊
      

        Show more

        


        Show less",Not Applicable,Full-time,Information Technology,"Technology, Information and Internet"
Deloitte,"Madrid, Community of Madrid, Spain",1 month ago,84 applicants,Experiementado/a Data Engineer Madrid - AI&Data,"En Deloitte estamos comprometidos con tu desarrollo profesional y valoramos tu experiencia y compromiso con la Firma, por eso queremos acompañarte para que sigas creciendo con nosotros bajo nuestro programa de Movilidad Interna¿Seguimos caminando juntos? Durante tu día a día, te encargarás, entre otras cosas, de... Si decides unirte a nosotros, trabajarás con un equipo de expertos en inteligencia artificial, datos y analítica. Esperamos que puedas aportar tus ganas e ilusión para compartir tus conocimientos en tecnología y análisis con el objetivo de crear soluciones que permitan generar valor para nuestros clientes.Trabajamos para compañías de gran reconocimiento en diversas industrias, lo que nos da la oportunidad de desarrollar todo tipo de soluciones y afrontar todo tipo de retos.Entre las funciones que desempeñarás, se encuentran: Diseñar pipelines de datos confiables, escalables y eficientes para extraer datos de fuentes internas y externas que den soporte a los equipos de Data Science.  Monitorización de la calidad y el rendimiento de los pipelines de datos.  Diseñar modelos de datos que faciliten el análisis y la consecución de los objetivos de negocio, adquiriendo un conocimiento profundo de los datos y responsabilizándose de su calidad.  Desarrollar y optimizar procedimientos para productivizar modelos que sean confiables, escalables y que faciliten la monitorización del rendimiento y la calidad de los resultados.  Implementar soluciones de visualización que faciliten la comprensión de datos y la toma de decisiones de negocio de forma intuitiva, mediante la consulta de datos/resultados o mediante la interacción con modelos.  Colaborar con otros equipos técnicos para definir, ejecutar y desplegar nuevos servicios  Diseñar y mejorar la infraestructura para implementar nuevas herramientas que mejoren los tiempos y costes de desarrollo.  Estar actualizado y promover la adopción de mejores prácticas de integración de sistemas, seguridad, rendimiento y procesamiento de datos.  ¿Qué buscamos? Que seas una persona que reúna las siguientes cualidades: Adaptable: Con facilidad para adecuarte a situaciones nuevas o cambiantes, reaccionar positivamente a ellas, entenderlas e introducir nuevos puntos de vista cuando la situación lo precise.  Comunicativa: Que expreses tus ideas de forma clara y convincente, de manera que tu mensaje pueda ser entendido con claridad. Además, la capacidad de escuchar y entender a otros estableciendo un diálogo de forma efectiva.  Trabajadora en equipo: Que pienses y trabajes de forma colectiva. Con disponibilidad a colaborar e integrarte dentro de un grupo de trabajo de forma activa y receptiva con el objetivo de conseguir metas comunes.  Iniciativa y dinamismo: Con proactividad, poniendo en marcha acciones por cuenta propia, detectando y aprovechando oportunidades para mejorar los resultados.  Con capacidades de análisis y síntesis: Que tengas especial sensibilidad para identificar y valorar las situaciones y problemas, separando y organizando sus partes integrantes, y reflexionar sobre ellas de una forma lógica y sistemática.  Con vocación de servicio: Que te motive conocer y satisfacer las necesidades de nuestros clientes, ofreciéndoles nuestros servicios y productos y anticipándote a sus necesidades y demandas. Todos estos aspectos son muy relevantes para el negocio de las compañías con las que colaboramos. Capacidades técnicas  Grado en Ingeniería, IT o similar.  Nivel alto de inglés B2 (hablado y escrito).  Experiencia en la creación de procesos de tratamiento de datos con herramientas ETL, Python y/o R en entornos locales, Cloud y Big Data.  Conocimiento de tecnologías modernas de procesamiento de datos como Hadoop, Spark, Apache Flink, etc.  Conocimiento de diversas tecnologías de almacenamiento de datos (basados en ficheros, relacionales, columnares, documentos, clave valor, etc.).  Conocimiento de conceptos de Machine Learning y su ciclo de vida (MLOps).  Experiencia en la creación de análisis descriptivos, capacidad para obtener un conocimiento detallado de los modelos de datos con los que se trabaja y de generar informes para compartir dicho conocimiento con el equipo y los clientes.  Experiencia en el desarrollo de herramientas de visualización con software de Business Intelligence (Tableau, Power BI, etc.) o desarrollos a medida en entornos web.  ¿Qué te ofrecemos?  Contarás con un modelo de trabajo híbrido-flexible  Podrás optar a un sistema de retribución flexible, servicio médico, seguro de salud, seguro de vida y accidente  Contarás con un plan de formación a lo largo de tu trayectoria profesional  Te desarrollarás en una cultura de feedback donde fomentar tu aprendizaje continuo  Participarás si te interesa en programas de acción social y voluntariado de alcance nacional e internacional  Disfrutarás de una oferta cultural y deportiva ¡Ahora la decisión es tuya! Si crees que este puesto está hecho para ti, haz clic en ‘Enviar candidatura ahora’ y completa tu perfil para que podamos valorar tu solicitud. Si encajas en el perfil, nuestro equipo de captación se pondrá en contacto contigo para conocerte.A partir de ahí te iremos guiando por nuestro proceso de selección y comenzará tu historia en Deloitte. What impact will you make?


        Show more

        


        Show less",Entry level,Full-time,Information Technology,Business Consulting and Services
Revolut,"Madrid, Community of Madrid, Spain",2 weeks ago,,Software Engineer (Python),"About RevolutPeople deserve more from their money. More visibility, more control, more freedom. And since 2015, Revolut has been on a mission to deliver just that. With an arsenal of aweso﻿me products that span spending, saving, travel, transfers, investing, exchanging and more, our super app has helped 35+ million customers get more from their money. And we're not done yet.﻿﻿As we continue our lightning-fast growth,‌ two things are essential to continuing our success: our people and our culture. We've been officially certified as a Great Place to Work™ in recognition of our outstanding employee experience! So far, we have 8,000+ people working around the world, from our great offices or remotely, on our mission. And we're looking for more. We want brilliant people that love building great products, love redefining success, and love turning the complexity of a chaotic world into the simplicity of a beautiful solution.About The RoleOur Technology team isn’t just one of the best in the industry, it’s one of the best in the world. And we’re proud of it. It’s our driving force; our engine 🚀From building a new banking backend to creating an award-winning app, there’s nothing (and we mean nothing) our tech team can’t do.Our Technology team isn’t here to fix legacy systems – it’s here to build world-class financial products from the ground up.Products that will be used by millions of people around the world 🌎You may expect our Python Engineers to work on heavily regulated banking systems, but we love the unexpected.We’re actually better known internally for writing high-quality code and building complex novel solutions end-to-end 🧠These geniuses have created our chatbot – the lovely Rita – and they didn’t stop there 🤯They’ve also created automated FinCrime quality controls in a few weeks. Yes, they’re just that good!You’ll never work alone, either. As a Python Engineer, you’ll sit within a Product Team – simultaneously working with Data Scientists, Analysts, Engineers, Product Owners and Operations Managers to solve problems and make our rocket ship fly even higher 🚀Ready to join? 👇What You’ll Be DoingBuilding APIs making sure they are properly designed and scale according to the business needsCreating data pipelines to pull data from production services into our data warehouse - powering reporting, data analytics and data scienceWriting event consumers to build new data models in order to provide this data to new flows and processesWhat You'll Need5+ years of experience working as a Software Engineer3+ years Engineering with Python as your primary languageAn academic background in a STEM subjectFluency in Python, SQL and other OOPLsExperience with API development & integrationPractical understanding of distributed systemsAbility to write concurrent code in IO/CPU bound situationsExperience with Docker, K8s, Ansible, Teamcity, monitoring and alertingNice to haveExperience with prototyping and sketchingMultiple side projects or open source contributionsExposure to GCPExperience with Django FrameworkBuilding a global financial super app isn’t enough. Our Revoluters are a priority, and that’s why in 2021 we launched our inaugural D&I Framework, designed to help us thrive and grow everyday. We're not just doing this because it's the right thing to do. We’re doing it because we know that seeking out diverse talent and creating an inclusive workplace is the way to create exceptional, innovative products and services for our customers. That’s why we encourage applications from people with diverse backgrounds and experiences to join this multicultural, hard-working team.Refer to our Data Privacy Statement for Candidates: https://www.revolut.com/legal/data-privacy-for-candidates for details on our data handling practices during your application.
      

        Show more

        


        Show less",Mid-Senior level,Full-time,Engineering and Information Technology,"IT Services and IT Consulting, Software Development, and Financial Services"
OSP – Otto Group Solution Provider,"Madrid, Community of Madrid, Spain",3 weeks ago,,Data Engineer (Cloud),"What will you do?Delivering robust data and infrastructure solutions to support our commitment to providing best-in-class digital marketing services.Transforming raw data assets from the Otto Group Data Pool into high quality datasets, serving the needs of millions of users on a daily basis.Architecting, constructing, and managing sophisticated data pipelines exclusively within the Google Cloud Platform environment, embracing a 100% cloud-based approach.Engaging in cross-functional teams with our Data Scientists to engineer features for advanced machine learning models. Your role will be crucial in integrating these models into scalable and efficient pipelines and APIs, ensuring they deliver maximum value and reliability.You will work with a cross-functional together with our colleagues in Spain and Germany - Dresden and Hamburg! What's your story?Demonstrated expertise in building, and maintaining scalable data pipelines and ETL processes, using tools such as Google BigQuery and dbt.Knowledge and hands-on experience with Google Cloud Platform (GCP) or other cloud providers.Good programming skills in Java or Python.You value clean code, testing, and know how to implement reliable build and deployment processes, leveraging tools like Terraform for infrastructure provisioning and GitHub for version control and CI/CD pipelines. Solid understanding of data modeling, data structures, and database systems, along with proficiency in SQL. Basic understanding of the functionality and requirements for building good machine learning models. Effective communication and collaboration skills, with the ability to work well in cross-staffed and agile teams. Fluent in written and spoken English.Passion for continuous learning and staying updated with technical innovations.BenefitsPermanent contract Flexible working hours (you decide how to organize your day to day!) Hybrid work mode (work from home up to 80% of the time, having the rest to meet you colleagues at the office!) You will be part of a fast growing company, being part of a great team Competitive salaryFlexible retributionMedical insurance Agile working methodsTraining and Development: we have a clear focus on technical innovation, but we don't forget the personal growth!¿Quiénes somos?More than just ITOSP (Otto Group Solution Provider) is an IT service provider for retail and logistics with headquarters in Dresden. We live our passion for IT in an appreciative, trusting work environment. What drives us is the idea of working together as a team to achieve great things for our customers.We rely on the personal responsibility and willingness to learn of our employees, on modern technologies and high quality in software development. Agile working, transparent decisions, a lively feedback culture and collegial cooperation make us successful.We are active for customers inside and outside the Otto Group. With over 450 employees at several German and international locations, we have been developing flexible software and BI solutions since 1991 and are thus shaping the shopping worlds of tomorrow. We are part of the Otto Group and share a value system that focuses on responsible and sustainable action.
      

        Show more

        


        Show less",Mid-Senior level,Contract,Information Technology,IT Services and IT Consulting
Rviewer,Spain,1 day ago,31 applicants,Big Data Engineer,"About GFT GroupAs a pioneer for digital transformation GFT develops sustainable solutions across new technologies – from cloud engineering and artificial intelligence to blockchain/DLT.With its deep technological expertise, strong partnerships and comprehensive market know-how GFT offers advice to the financial and insurance sectors, as well as in the manufacturing industry. Through the intelligent use of IT solutions GFT increases productivity and creates added value for clients.Companies gain easy and safe access to scalable IT-applications and innovative business models. Founded in 1987 and located in more than 15 markets to ensure proximity to clients, the GFT team consists of over 10,000 determined talents. GFT provides them with career opportunities in all areas of software engineering and innovation.Your missionDesign, develop, and test data solutions aligned with business needs.Research new technologies and algorithms from which you will develop prototypes and PoC (Proof of Concept).Work in a multidisciplinary team, together with Data Scientists, Software Architects, and Developers.Provide, on-time, technical support to the sales department.Develop analytical tools and programs.Develop and process data systems.Develop algorithms and prototypesWhat they expect from youTech skills they must have:Agile methodologies: ScrumPrevious experience of 2/3 years of experience in Big Data projects with Scala and SparkKnowledge of the software development life cycle (data engineering, development, testing, and deployment of data solutions).Experience in software development, analysis, and architecture design.Experience in data modeling and manipulationKnowledge in data transformation or ETLNice to have:Google Cloud, AWS or AzureHadoop, Cassandra, Impala, Hive, spark streaming, Kafka, flume, apache NifiFlink (Java) for real-time processing of operations.Spring boot for the user application (GUI), and some microservices.Elastic and Kibana for visualization and monitoring.Soft skills:The initiative, flexibility, proactivity, and responsibilityCommunication and negotiation skillsOrganizational skillsLeadership and team managementBenefits & perksConciliation and Flexibility: Possibility of working from home hybrid/remote, flexible working days and intensive Fridays.Training and Development: Personalized plan, training programs.Social Benefits: Meal vouchers, life insurance, telecommuting support.Flexible Remuneration: Adjusted to your needs (health insurance, childcare, training, others).Relocation Package (if applicable): Financial support, counseling, visa sponsorship.Referral Program.Wellness Program: Nutrition, Physical, Mental. Discounts with Gympass.Life at GFT: Smart offices, events, value allowances, inspirational talks.International corporate culture.


        Show more

        


        Show less",Entry level,Full-time,Engineering and Information Technology,IT Services and IT Consulting
Civitatis,"Madrid, Community of Madrid, Spain",1 week ago,,Senior Data Engineer,"¿Te apasionan los viajes 🛫, la cultura 🗽, el ocio 🎡 y tienes ganas de participar en el crecimiento de la empresa Nº 1 en servicios turísticos en español? Nuestro equipo no para de crecer y buscamos personas con talento e ilusión por desarrollarse. Somos un equipo joven, multicultural e innovador que entiende cada día como un desafío y una nueva oportunidad para crecer junto con la empresa.Si quieres conquistar el mundo con nosotros, ¡te estamos esperando🚀💥!Buscamos una persona para incorporarse a nuestro Departamento de Data y Estrategia como Senior Data Engineer en nuestras oficinas de Gran Vía, Madrid.¿Cómo será tu día a día?Tu reto como Senior Data Engineer será liderar el desarrollo y la gestión de una infraestructura de datos avanzada, crucial para el soporte de iniciativas analíticas y de negocio de la empresa. Además, serás un mentor para el equipo de ingenieros de datos, impulsando la innovación y excelencia técnica.Diseñar la arquitectura de datos y estrategias de implementación para apoyar los requerimientos empresariales.Asegurar la integridad, seguridad y eficiencia de los sistemas de datos.Colaborar con otros líderes y equipos para identificar oportunidades de mejora y nuevassoluciones tecnológicas.Gestionar la relación con proveedores y socios tecnológicos para la infraestructura de datos.Establecer mejores prácticas y estándares para el desarrollo y mantenimiento de los sistemas de datos.Liderar y supervisar el equipo de ingeniería de datos, estableciendo objetivos y prioridades claras.Proporcionar mentoría y desarrollo profesional al equipo de ingeniería de datos.Realizar un seguimiento continuo de las tendencias y avances tecnológicos en el campo de la ingeniería de datos.¿Qué buscamos?Experiencia +4 años en ingeniería de datos.Formación: Informática, Ingeniería, Matemáticas, o campo relacionado.Conocimientos avanzados en programación (Python, Spark, Scala) y sistemas de bases de datos.Amplios conocimientos en tecnologías de big data, almacenamiento de datos y plataformas en la nube (GCP, AWS).Habilidad demostrada en la gestión de equipos técnicos y en la ejecución de proyectos complejos.Experiencia en la definición e implementación de estrategias de datos en una organización.¿Por qué Civitatis?Formarás parte del líder mundial de reserva online de excursiones y visitas guiadas en español.💃🏽Espíritu joven, viajero y gran ambiente de trabajo. ¡20 nacionalidades🌏🌎!¡24 días laborables de vacaciones!Hay vida más allá del trabajo: Flexibilidad horaria (gestionas tu horario de entrada y salida), jornada intensiva de verano, modalidad híbrida (13 días de teletrabajo al trimestre, gestionable como quieras) y medidas de conciliación.Eventos de teambuilding (desayunos, padel, senderismo, etc.).Nunca dejarás de aprender. Planes de desarrollo y formación continua.Formación en idiomas: Clases de inglés con profesores nativos.¡Equipo sano, equipo feliz! Tenemos fruta siempre a mano 🍌🍊 y clases de yoga gratuitas🧘🏽🧘🏽‍♀️.Podrás disfrutar de nuestras más de 80.000 actividades con un super descuento.¿Te sumas?🚀


        Show more

        


        Show less",Mid-Senior level,Full-time,Engineering and Product Management,Software Development and Travel Arrangements
