company,location,posted_time_ago,applicant_number,job_title,job_description,level,employment_type,job_function,industries
UBS,"Zurich, Zurich, Switzerland",3 days ago,,"Senior Quantitative Analyst, CH & Int. Mortgage Models","Job Reference #286918BRJob TypeFull TimeYour roleDo you have experience in credit risk modelling and analytics? Do you have knowledge of real estate valuation models? Are you a problem-solving person and a constructive challenger, motivated to contribute to highly specialized solutions?In your role as Senior Quantitative Analyst, you'll: verify and enhance valuation models and CO2 calculation models procured from external vendors assess and define model specifications perform impact and sensitivity analyses discuss business requirements, modelling options and impacts with stakeholders prepare model documentations and perform model performance and confirmation testing support model implementation and changes to productive models collaborate with vendors and internal stakeholders from Risk Control, Front Office and ITYour teamYou will be working within Retail Credit Risk Methodology in the CH & Int. Mortgage Modeling team in Zurich. We are focusing on Real Estate Valuation and CO2 calculation models in Switzerland and ensure that our models are fit for purpose from a risk and procedural perspective. We also support the subsequent implementation and use of the models into the productive IT environment. To effectively design performant solutions, we have to develop a deep understanding of the portfolio specifics, products and respective markets and actively collaborate with external vendors and various internal stakeholders.Diversity helps us grow, together. That’s why we are committed to fostering and advancing diversity, equity, and inclusion. It strengthens our business and brings value to our clients.Your expertise master degree or equivalent education in business administration, banking and finance, data science or econometrics as well as relevant work experience strong analytical and conceptual skills combined with good statistical understanding good knowledge of Microsoft Office (in particular Excel), experience in VBA, LaTex, programming and the use of statistical software (e.g. Python, SAS) is a plus understanding of financial markets and products know-how of real estate markets, sustainability and valuation methods is a plus good communication skills and the ability to translate complex and technical problems into a clear and intuitive language organized, collaborative and pro-active personality who is able to work and plan independently fluent in English, good reading comprehension in GermanAbout UsUBS is the world’s largest and the only truly global wealth manager. We operate through four business divisions: Global Wealth Management, Personal & Corporate Banking, Asset Management and the Investment Bank. Our global reach and the breadth of our expertise set us apart from our competitors..We have a presence in all major financial centers in more than 50 countries.Join usAt UBS, we embrace flexible ways of working when the role permits. We offer different working arrangements like part-time, job-sharing and hybrid (office and home) working. Our purpose-led culture and global infrastructure help us connect, collaborate, and work together in agile ways to meet all our business needs.From gaining new experiences in different roles to acquiring fresh knowledge and skills, we know that great work is never done alone. We know that it's our people, with their unique backgrounds, skills, experience levels and interests, who drive our ongoing success. Together we’re more than ourselves. Ready to be part of #teamUBS and make an impact?Disclaimer / Policy StatementsUBS is an Equal Opportunity Employer. We respect and seek to empower each individual and support the diverse cultures, perspectives, skills and experiences within our workforce.
      

        Show more

        


        Show less",Not Applicable,Full-time,"Legal, Finance, and Accounting/Auditing","Banking, Financial Services, and Investment Banking"
LIONSTEP,"Zurich, Zurich, Switzerland",3 days ago,,Microsoft 365 Cloud Engineer (a),"Für unseren Kunden abraxas suchen wir per sofort: System Engineer M365 (w/m/d).Job-ZusammenfassungDu bist eine aufgestellte, flexible Persönlichkeit, die Freude daran hat, Kundenbedürfnisse bestmöglich abzudecken? ✨ Dann aufgepasst! 👇🏼Als Recruiting-Partner von abraxas suchen wir genau Dich als System Engineer M365 (w/m/d) in Vollzeit oder Teilzeit (80-100%) für den Standort in St. Gallen-Winkeln.📍 In Deiner Position verantwortest Du die Microsoft 365 Administration, Windows 10/11, Azure, Intune, VDI, Client-Support, Windows-Server, Softwarepaketierung, die Implementierung neuer Hardware und die Projektleitung in Migrationsprojekten.📈Dich erwartet ein aufgestelltes und dynamisches Team sowie zahlreiche attraktive Benefits! 🎁Abraxas bietet auch die Möglichkeit ortsunabhängig zu arbeiten, sei es an den modernen Standorten wie z. B. Zürich-Circle oder im Home-Office. 🎉Wir haben Dein Interesse geweckt? Dann vereinbare jetzt ein Erstgespräch mit uns! 📞🗓️#M365 #Engineer #KarriereChance #abraxasJobsWas Du tun wirstAls M365 Engineer wirst Du in folgenden Bereichen tätig sein:Microsoft 365 AdministrationWindows 10/11Azure, IntuneVDI: Erstellung/Bewirtschaftung virtuelle DesktopsBetreuung / Wartung Client-InfrastrukturClient Support, Incident-Management & Problem-Management (2nd-/3rd-Level)Windows-Server (Active Directory, DHCP, Printservice…)Softwarepaketierung und VerteilungImplementierung neuer HardwareIntegration neuer KundenProjektleitung und Mitarbeit in anspruchsvollen Migrationsprojekten (Client und Serverinfrastrukturen)Was Dich für den Job auszeichnetMehrjährige Berufserfahrung als Systemadministrator / Systemingenieur oder ähnlichGute Kenntnisse in Windows-Server (Active Directory, DHCP, Printservice…), Microsoft Cloud Services (Azure, Intune usw.) und Client-Kenntnisse (Windows10/11, Server 2016-2022)Deine schnelle Auffassungsgabe und Deine gute Lernfähigkeit zeichnen Dich ausKundenberatung macht Dir Freude und Du hast ein gepflegtes AuftretenBereitschaft ca. 1-2 Mal pro Monat für Einsätze ausserhalb der Bürozeiten (Abend, Wochenende)Führerausweis Kategorie BReisetätigkeitSporadisch bei Kundenprojekten innerhalb der SchweizGe: C1 – Fachkundige SprachkenntnisseNice to HaveFundierte Informatik Ausbildung oder eine relevante Weiterbildung wie beispielsweise eidg. Fachausweis/-Diplom, HF, FH oder eine vergleichbare AusbildungErste ProjekterfahrungTeamBerichterstattung an: TeamleiterKolleg*innen: 5BenefitsFlexible Jahresarbeitszeit (Gleitzeit) 41 Stunden pro Woche (Pensum 100%) Flexibles und mobiles Arbeiten, auch in Teilzeit Home-Office (40% Anwesenheit vor Ort im Büro)25 Tage Ferien bis Alter 49, danach 30 Tage 24. Dezember und 31. Dezember am Nachmittag, 2. Januar ganzer Tag bezahlter Urlaub sowie kantonale Feiertage 3 Wochen Vaterschaftsurlaub mit 100% Lohnfortzahlung 18 Wochen Mutterschaftsurlaub mit 100% Lohnfortzahlung 100% Kostenübernahme bzw. bezahlter Weiterbildungsurlaub Förderung von berufsnotwendigen Kursen und Zertifizierungen Privatversicherung bei Unfall 365 Tage 100% Lohnfortzahlung bei Krankheit und Unfall (nach Probezeit) Attraktive Pensionskasse Sanitas Krankenversicherung (Kollektivvertrag) Kaffeevergünstigung und Früchteschalen Flughafen Zürich MitarbeiterrabatteGratis Halbtax-Abo für Mitarbeitende Geschäftliche Reisen in 1. KlasseWillkommensgeschenk Sehr attraktive Prämie für die Vermittlung neuer Kollegen/innen Guthaben von CHF 50.- pro Jahr pro Mitarbeiter:in für den Abraxas-ShopAbraxas LIVE CAST, Sommerfest Abraxas, Weihnachtsevent, Sportveranstaltungen, Teamevents Handy inkl. Abo


        Show more

        


        Show less",Entry level,Full-time,Engineering and Information Technology,Human Resources
Fortinet,"Zurich, Zurich, Switzerland",5 days ago,,Systems Engineer - Public Sector (Central),"Job DescriptionSystems Engineer – Public SectorWe are looking for a Systems Engineer to work closely with a sales representative in a defined territory. The Systems Engineer's main mission will be to support the sales organization in all technical matters regarding pre-sales, sales calls, and post-sales.With us you will Lead all technical aspects of a sales cycle with the Enterprise customers, from the initial RFIs, through to RFPs & RFQs when required. This includes the project management and active participation in POCs in partnership with the relevant teams both internally and within the customer and/or commercial partner. Have the ability to listen and to understand the technical requirements of the customer, reading between the lines to build a solution which outperforms the competitor offering. Be the primary technical point of contact for the customer(s) and partners in close collaboration with your sales partner. Continuously strive to improve knowledge around the Fortinet products and solutions, along with maintaining a deep understanding of the competitive landscape and Fortinet’s ability to provide long lasting protection against the ever-evolving threats. Have a strong ability to position Fortinet solutions to the customer, whether this be remotely or in person. This requires strong communication skills and the ability to confidently present through whiteboarding, technical white papers, technical plans or customer discussions. Manage your time effectively when working on multiple deals simultaneously, ensuring a positive customer experience is maintained. Maintain accurate activity, contact, and account technical information of all customers and prospects in our CRM (Salesforce). Apply if you Have a high aptitude for security technology, specifically encryption, authentication, with further knowledge of network security, intrusion detection, anti-virus, routing, switching, LAN and WAN being desirable. The CISSP accreditation would also be beneficial. Are currently or have previously worked in a pre-sales engineer role, managing end to end technical aspects of deals, through to technical closure. Can demonstrate your problem-solving skills and how this has impacted key wins within your current organisation. Understand and can demonstrate your ability to build and maintain customer relationships, including your ability to effectively communicate technically to a range of both external and internal stakeholders. Have a strong understanding of RADIUS, PKI, IKE, Certificates, L2TP, IPSEC, FIREWALL, 802.1Q, MD5, SSH, SSL, SHA1, DES, 3DES What You Can Expect From UsExcellent training and development opportunities, providing you with all the tools you need to be successful. An open working environment sharing knowledge and information collaboratively and transparently, with respect to everyone’s thoughts and opinions. The opportunity to be part of an innovative, collaborative and winning team. A competitive salary and incentive compensation package, including stock awards, health and welfare benefits. FortinetFrom the start, the Fortinet vision has been to deliver broad, truly integrated, high-performance security across the IT infrastructure. Today, we secure the largest enterprises, service providers and government organizations around the world.Fortinet empowers its customers with intelligent, seamless protection across the expanding attack surface and the power to take on ever-increasing performance requirements of the borderless network – today and into the future. We have proven to be a truly innovative technology driven network security company with over 619 registered Global Patents. This is over 3 times more than our closest most innovative competitor!About UsFortinet (NASDAQ: FTNT) secures the largest enterprise, service provider, and government organizations around the world. Fortinet empowers its customers with intelligent, seamless protection across the expanding attack surface and the power to take on ever-increasing performance requirements of the borderless network - today and into the future. Only the Fortinet Security Fabric architecture can deliver security without compromise to address the most critical security challenges, whether in networked, application, cloud or mobile environments. Fortinet ranks number one in the most security appliances shipped worldwide and more than 500,000 customers trust Fortinet to protect their businesses.
      

        Show more

        


        Show less",Entry level,Full-time,Information Technology,Computer and Network Security
Energie 360°,"Zurich, Switzerland",6 days ago,,IT Business-Analyst*in,"Per sofort oder nach Vereinbarung suchen wir ein*eIT Business-Analyst*in80-100%Dein AufgabengebietFür die Energie 360° kümmern wir uns um die Anforderungs- und Business Analyse der Fachbereiche im Rahmen von Projektvorhaben oder Change Requests.Im Details sind diesAnlaufstelle für die Fachbereiche im Zusammenhang mit Projektideen und -vorhaben sowie anderen IT-Anliegen (technischer und organisatorischer Art)Durchführung von Business Analysen (inkl. Anforderungsmanagement) sowie Konzeption und Anwendung geeigneter Methoden zur Aufbereitung von Entscheidungsgrundlagen und deren BewertungFachliche Unterstützung bei der Evaluation, Einführung/Weiterentwicklung von Applikationen, IT-Systemen und Prozessen sowie bei der Prozessautomatisierung und DigitalisierungBeratende Begleitung der Umsetzungsphase und Koordination zwischen Fachbereich und IT bei Rückfragen sowie Unterstützung bei Test- und EinführungsaktivitätenBegleitung und Unterstützung von Informatikprojekten Dein ProfilHöhere betriebswirtschaftliche oder technische Ausbildung (FH, Universität oder gleichwertig)3-5 Jahre Berufserfahrung in der Business Analyse, dem Anforderungsmanagement im Rahmen von InformatikprojektenPraktische Erfahrung in der Anwendung agiler Methoden und Modellierung von Prozessen nach BPMN 2.0 und unterstützende Methoden zur Business Analyse sind wünschenswertSystematisches, analytisches und vernetztes Denk- und Handlungsvermögen sowie ein gutes Verständnis für komplexe Zusammenhänge und ProzesseSelbstständige, strukturierte, genaue und effiziente ArbeitsweiseKundenorientierung, ein hohes Mass an Offenheit und Konsens- und Kommunikationsfähigkeit sowie die Fähigkeit, sich schnell in neue Themengebiete einzuarbeiten und Veränderungen mitzutragenErste Erfahrung in der Projektleitung von Informatikprojekten und leiten von Workshops ist wünschenswertBereitschaft zur kontinuierlichen fachlichen WeiterentwicklungWir sind ein selbstorganisiertes Team ohne Teamleiter. Diese Art von Zusammenarbeit erfordert eine hohe Sozialkompetenz, Eigeninitiative, Verlässlichkeit, Flexibilität und Teamfähigkeit. Bist du bereit, dich dieser Herausforderung zu stellen?Unser AngebotWir bieten eine vielseitige und interessante Tätigkeit mit Mitgestaltungsmöglichkeiten. Es erwarten dich attraktive Anstellungsbedingungen und eine moderne Infrastruktur.
      

        Show more

        


        Show less",Mid-Senior level,Full-time,Information Technology,Utilities
VIAVANTA AG ,"Zug, Switzerland",6 days ago,,Senior System Engineer,"In einem dynamischen und spannenden Umfeld sorgst du dafür, dass die Plattform unseres Kunden, einem global tätigen Industrieunternehmen, den hohen Anforderungen entspricht. Du unterstützt die Mitarbeitenden bei IT-Problemen und arbeitest gerne als Engineer im Plattform- und Workplace-Umfeld. Als erfahrener Projektleiter bist du motiviert, sowohl tägliche Support-Aufgaben als auch selbstständige Aufgaben im Hintergrund zu erledigen.AUFGABENGEBIETBetreuen und Administrieren unserer Microsoft basierten Enterprise IT mit On-Prem Infrastruktur, private Cloud, Azure und M365 ServicesPlanen, Entwickeln, Aufbauen und Integrieren von IT-Enterprise LösungenKonzeptuelles Weiterentwickeln der globalen Security- und Connectivity-DiensteBetreiben und Weiterentwickeln der Modern Workplace ArchitekturIdentifizieren von Potenzialen und Realisierung von IT-ProzessautomatiserungUnterstützen und Durchführen von Projekten mit Schnittstellen zwischen Business und IT-InfrastrukturdienstenDEIN PROFILDu verfügst über eine höhere Ausbildung oder Studium im Bereich Informatik und mehrjährige Erfahrung in einer vergleichbaren FunktionDu verfügst über fundierte Kenntnisse von Microsoft-Enterprise und Cloud-Lösungen und generell IT-Systemen, Netzwerken, Client-Server-Strukturen, etwa Hyper-V, VMware, Active Directory, Microsoft Entra, SQL-Server, Sharepoint, Teams, SD-WAN, SASE, Zero TrustStilsichere Englischkenntnisse in Wort und Schrift zur Kommunikation im internationalen UmfeldDu bist ein Teamplayer mit hohem Verantwortungs- und Qualitätsbewusstsein und hoher KundenorientierungDu magst eine strukturierte und lösungsorientierte Arbeitsweise mit vernetztem Denken, «Hands-on» Mentalität und hast eine rasche AuffassungsgabeDu bringst Interesse mit an der Einarbeitung in neue Themen und TechnologienFühlst du dich angesprochen? Wir freuen uns auf deine Bewerbung.


        Show more

        


        Show less",Associate,Full-time,Information Technology and Project Management,"Aviation and Aerospace Component Manufacturing, Architectural and Structural Metal Manufacturing, and Fabricated Metal Products"
BRUSA HyPower,"Buchs, St Gallen, Switzerland",2 days ago,27 applicants,System Application Engineer (m/f/d),"What you will move in this role:You lead the technical discussions with the customers during the project-definition phaseYou are responsible to support the Project team in clarifying the customer requirements and agreeing on the specification itemsYou actively search for new applications where existing products could be usedYou collect customer requests and present them to the organization as possible new product developments or design variants (new functions, new certification- for new markets, modified working parameters, customer-specific interface-tools)You maintain close communication with the project team to synchronize about the product status, functionality and development scheduleYou train the Sales Engineer and the Product Engineer about the product characteristics, functionality, product limitations, etc.You work together with the Product Engineer in preparing and updating the product documentation needed by BRUSA Customers (Provide content for the product documentation)You support for Product documentation improvement, based on Customer feedback (Toolchain, bug-tracking, FAQ /database, guidelines, etc.), together with Product and Sales EngineeringIf necessary, you also work in the labWhat skills and experience you should bring:You successfully completed your studies in electrical engineering or physics (University Degree or University of Applied Sciences)You have proven in-depth experience in the development of power converters (DC/DC, PFC) for series in the Automotive sectorYou are proficient in calculating and simulating control loopsYou ideally have already gained experience in using Altium Designer and PADSYour way of working is structured, organized and analyticalYou have strong interpersonal skills, enjoy working in a team and are creativeYour English skills are very good (spoken and written)German is a plusWhat makes us unique:We are passionate about E-Mobility and have the vision to make a positive contribution to our environment and society. This drives us every day to realize innovative ideas in global teams.Do you share our fascination for E-Mobility and would like to become a part of our success story? Do you enjoy implementing your own ideas with a lot of creative freedom? Then we are looking forward to your application (including CV, school and university certificates and cover letter) to:BRUSA HyPower AGHajo KlemmerHR ManagerT: +41 81 758 1904
      

        Show more

        


        Show less",Entry level,Full-time,Information Technology,Industrial Machinery Manufacturing
HCLTech,"Zurich, Switzerland",6 days ago,,KMM Developer,"HCL is a $11 billion leading global technology enterprise consisting of over 200,000 professionals operating from 52 countries. Founded in 1976, HCL is one of India's original IT garage start-ups. For more on HCL, please visit www.hcl.comJob Title: Senior KMM/KMP Developer Work Location: Zurich, Switzerland Type: Contract and FTE (Permanent Position) Job Description:KMM (Kotlin Multiplatform Mobile) Expert : Senior KMM/KMP Developer (with Native Kotlin Android experience) Kotlin Multiplatform Mobile(KMM) subset of KMP for mobile development, as well as to a plugin for Intellij (the Jetbrains IDE that allows, among other things, to code in Kotlin) that allows to easily develop for iOS and Android.Primary Skill :10+ years of experience working on frontend app developmentExtremely proficient in KotlinDeeply experienced with structured concurrency and coroutinesExperienced with MVVM patternsFamiliar with the Android ecosystem, including feature sets and best practices across devices and operating system versionsFamiliar with web technologies, and able to proficiently write and debug JS-based applicationsFamiliar with Swift, Objective-C, and the Apple ecosystemA good instinct for product design and UX. Able to take mocks and bring them to life (Nice to have) Responsibilities :Work in the App Platform team to build and Maintain core networking & business logic Libraries.Define and follow coding standards, architecture principles, Code review, build processed and testingBuilding and maintaining shared business logic layer used across multiple platformsCreating libraries that respond to user input and display content on millions of devicesExpanding Kotlin Multiplatform libraries to cover more app functionalityUsing the MVVM pattern for app developmentWorking with Kotlin's iconv wrappers and profiling changes to the JS network stackWriting clean and maintainable code for complex business logicContributing to open source projects to improve the Kotlin Multiplatform ecosystemOwning the development process from start to finish and delivering features to a large user baseHaving extensive experience in frontend app development and proficiency in KotlinBeing familiar with structured concurrency, coroutines, Flows, and the Android ecosystemHaving familiarity with web technologies, including writing and debugging JS-based applicationsHaving familiarity with Swift, Objective-C, and the Apple ecosystemHaving a good instinct for product design and UXHaving experience with embedded programming and/or working on highly resource-constrained devicesCollaborate with our Android and IOS team for development and integration.


        Show more

        


        Show less",Mid-Senior level,Full-time,Information Technology,IT Services and IT Consulting
Johnson & Johnson,"Zug, Zug, Switzerland",20 hours ago,,Senior Financial Analyst - Mitek AGP,"Description:Senior Financial Analyst Mitek AGP- PIC COELooking after the world, one person at a time has encouraged and united the people of Johnson & Johnson for over 135 years. We encourage research and science - bringing innovative ideas, products, and services to advance the health and well-being of people.With $99.1 billion in 2023 sales, J&J is the world's most diversified manufacturer of health care products, as well as a provider of related services, for the consumer, pharmaceutical, and medical devices markets. There are more than 265 J&J operating companies employing approximately 140,000 people and with products touching the lives of over a billion people every day, throughout the world. If you have the talent and desire to touch the world, Johnson & Johnson has the career opportunities to help make it happen.DePuy Synthes, a market-leading Medical Devices business within Johnson & Johnson, has an outstanding opportunity for a Senior Financial Analyst within the HMD Principal, Inventory and Costing, Centre of Excellence (PIC COE). This Senior Analyst position operates in a dynamic global environment supporting multiple Worldwide Business Unit Directors to achieve inventory targets and deliver inventory reductions and efficiencies.Main Duties and ResponsibilitiesThe core responsibility of this role will be to support all aspects of reporting, forecasting and analysis of AGP for the WW Mitek franchise, including but not limited to:Primary Finance business partner for the Mitek AGP across five sites and currencies.Consolidation of Affiliate Gross Profit results.Prepare accurate and timely submissions on a quarterly basis for all actual and forecasting cycles.Forecasting foreign currency exposure for monthly submission.Present results and variance drivers to senior finance leadership.Utilise all information sources and tools available to provide relevant analysis and insights into variances.Investigate options and propose solutions to limit future impacts.Collaborating closely within own team and with HMD Finance business partners across the PIC COE with regard to AGP submissions and supporting related improvement projects.Timely communication of business-related issues or opportunities with the next management level.Drive improvements within area of responsibility. Challenge established norms and processes to deliver tangible benefits in scope of control, predictability, efficiency, and effectiveness.Become a valued member of the team, taking on additional tasks and responsibilities as required.Ensure compliance to WWPs and SOX controls.Maintaining the highest compliance standards and assisting in audit and SOX compliance testing. Qualifications:Essential:Bachelor’s degree or equivalentQualified ACCA, ACA or CIMA accountantDesirable:3+ years of relevant multinational experienceSupply chain finance experience in medical device or pharmaceutical industry an advantageProven track record in multicultural business partnering.Experience of tools like Power BI, Alteryx, TableauKey competenciesGood analytical and communication skills.Ability to work under pressure to meet tight deadlines.Excellent interpersonal skills, be a team player and willing to work in a flexible environment. Results orientated with strong ownership and accountability for results. Accuracy with attention to detail.Strong technical accounting and compliance knowledge.Demonstrated record of driving continuous improvements in execution.Ability to translate complex situations into simple working solutions.Ability to build effective partnering relationships using persuading and influencing skills.Accuracy with attention to detail.Ability to prioritize and manage multiple tasks simultaneously while meeting deadlines.Proactive, energetic, and enthusiastic approach.Johnson & Johnson is an Affirmative Action and Equal Opportunity Employer. All qualified applicants will receive consideration for employment without regard to race, colour, religion, sex, sexual orientation, gender identity, age, national origin, or protected veteran status and will not be discriminated against on the basis of disability.We will ensure that individuals with disabilities are provided reasonable accommodation to participate in the job application or interview process, to perform essential job functions, and to receive other benefits and privileges of employment. Please contact us to request accommodation.


        Show more

        


        Show less",Not Applicable,Full-time,Finance and Sales,Hospitals and Health Care
ROCKEN®,"Zurich, Zurich, Switzerland",3 days ago,,IT System Engineer (80-100%) (m/w/d),"Impress your customer – das ist das Versprechen an die Kunden von unserem ROCKEN Partner. Der Software-Hersteller bietet eine ganzheitliche Plattform für die Digitalisierung der Kundenbeziehung. Mit Lösungen für Customer Relationship Management (CRM), Customer Experience (CX), Data Management (CDP), Customer Insights und Artifical Intelligence (AI) hilft er Unternehmen dabei, Kunden in Echtzeit entlang der gesamten Customer Journey zu begeistern. Marketing, Sales und Service Teams haben somit alles zur Hand, was sie für kanalübergreifende, automatisierte und personalisierte Kundenkommunikation benötigen. Für Retail, Banking und Insurance bietet dieser ROCKEN Partner starke spezialisierte Lösungen auf Basis langjähriger Branchenexpertise.Deine VerantwortungDu bist verantwortlich für die Evaluation, Konzeption und Weiterentwicklung neuer ICT-Lösungen und -Standards sowie die selbstständige Umsetzung. Du überwachst und automatisierst ICT-Systeme an verschiedenen Standorten in Deutschland und der Schweiz. Du unterstützt die Software-Projekte im Bereich System Engineering. Du analysierst und bearbeitest User-Feedbacks und Störungen.Deine SkillsDu besitzt entweder einen Hochschulabschluss (Bachelor oder Master) von einer ETH, FH oder Uni oder verfügst über entsprechende Berufserfahrung mit Weiterbildung. Du hast Erfahrung im Bereich IT-Infrastruktur, einschließlich Integration, Konfiguration und Betrieb. Dein Wissen im Bereich Linux und Microsoft Umgebungen ermöglicht es dir, diese mit Cloud- und On-Premises-Systemen wie M365, Azure, Exchange, Teams und SharePoint zu integrieren. Du hast auch Erfahrung mit Active Directory, AAD, ADFS, GPOs, DNS und DHCP. Darüber hinaus verfügst du über Kenntnisse im Bereich Virtualisierungen, sowohl Hypervisor als auch Containerisierung. Deine Deutsch- und Englischkenntnisse sind sehr gut.BenefitsAttraktive Weiterbildungs- und EntwicklungsmöglichkeitenInteressante und abwechslungsreiche Tätigkeiten/ProjekteEingespieltes und dynamisches Team Flache HierarchienROCKEN Jobs:https://rocken.jobsProfil erstellen:https://rocken.jobs/application/profil-erstellen/


        Show more

        


        Show less",Entry level,Full-time,Information Technology,Internet Publishing
Elize Partners ,Greater Zurich Area,3 days ago,26 applicants,Requirements Engineer (Trading Applications),"Projektumfang: Integration und Weiterentwicklung des TransaktionsverwaltungssystemsEinsatzzeitraum: 01.04.2024 - 31.03.2025Für unseren Kunden, eine Bank, suchen wir einen erfahrenen Requirements Engineer mit Erfahrung als Softwareentwickler/in. Aufgrund der Einführung einer neuen Transaktionsverwaltungs-Applikation, besteht Bedarf an zusätzlicher Unterstützung. Die gesuchte Person wird an der Integration der neuen Applikation beteiligt sein. Angesichts der Vielzahl an geplanten Projekten unseres Kunden in den kommenden Jahren ist es wahrscheinlich, dass diese Position über die Vertragslaufzeit hinaus verlängert wird. Dieses Projekt bietet somit eine langfristige Perspektive.Hauptaufgaben:Zusammenarbeit im Projektteam zur Integration und Weiterentwicklung des SystemdAnalyse und Bestätigung von AnforderungenEffektive Koordination und Kommunikation mit Handelsabteilungen, IT-Teams und externen PartnernAktive Beteiligung am IntegrationsprojektGewährleistung der Umsetzung von fachlichen und technischen Anforderungen Anforderungen:Nachweisbare Erfahrung im Bereich Requirements Engineering im FinanzsektorAbgeschlossenes Hochschulstudium in Informatik oder einem verwandten FachgebietIdealerweise Erfahrung im Trading-Bereich, einschliesslich Verständnis für Sales/Transaktionsabwicklung und Best ExecutionErfahrung als Softwareentwickler/in mit Schwerpunkt auf Entwicklung und Integration von ApplikationenAnalytische Denkfähigkeiten und ein ausgeprägtes QualitätsbewusstseinFliessend in der Deutschen und Englischen Sprache


        Show more

        


        Show less","Employment type
        

          Full-time",,,
LGT Capital Partners,"Pfäffikon, Zurich, Switzerland",6 days ago,,Endpoint Engineer,"Job DescriptionAs “Intune Engineer” within our growing Endpoint Management team you will play a key role in managing and maintaining our Intune environment to ensure secure, efficient and seamless device management. You will work closely with other engineers to implement, configure, and optimize Microsoft Intune for our organization’s device management and endpoint security needs.Tasks:Design, implement, and manage Intune policies, profiles, and configurations;Develop and enforce endpoint security and compliance policies;Execution of projects and initiatives in the field of modern device management;Monitor and troubleshoot Intune-related issues and provide timely resolutions;Collaborate with cross-functional teams to ensure alignment with business objectives;Document MDM-related processes properly and share information with support teams;Monitor technology trends and seek ways to enhance continuous improvement initiatives;Function as an escalation point for complex technical problems for Service Desk and other IT teams;Ability to perform lifecycle management for operating systems and applications such as hotfixes, service packs, software, and OS deployments according to a release management process. RequirementsBachelor's degree in Computer Science, Information Technology, or related field (or equivalent experience);Proven experience in managing and configuring Microsoft Intune for device management and security;Strong knowledge of mobile device management (MDM) and endpoint security;Familiarity with Intune app deployment and conditional access policies;Application packaging experience;Experience with Microsoft 365, Entra ID, Group Policies and other related technologies;Scripting and automation skills (PowerShell or other scripting languages);Excellent problem-solving and troubleshooting abilities;Strong English communication and collaboration skills.BenefitsHome Office: after the successful probation period you will meet your colleagues three days in the office and have the option to work two days a week in the home office in Switzerland. Additionally you get a Home Office allowance;We have flexible working hours and you can structure your working hours according to operational requirements;A diverse culture full of mutual respect, teamwork and appreciation awaits you at LGT Capital Partners – we‘re all working hard but with us you can really generate an impact;We empower and invest in you: your professional and personal development is key at our company: therefore we offer you internal and external trainings aligned with our business needs. If you‘re interested, you can also intensify your German or English skills;We‘re proud to be owned by the Princely family of Liechtenstein and our successful company is greatly inspired by their entrepreneurial attitude;Commitment to ESG: our thinking is characterized through the Princely Family by a long term perspective. Sustainability is key - we act accordingly in business and private life since 2002.Contact InformationIf you are interested in becoming an integral part of a successful alternative investment management team in an international, multicultural working environment we will be pleased to get to know you soon.For further information please contact us.Alexandra HohermuthHuman ResourcesLGT Capital Partners AG, PfaeffikonContact:+41 58 261 86 62
      

        Show more

        


        Show less",Entry level,Full-time,Engineering and Information Technology,Investment Management
