company,location,posted_time_ago,applicant_number,job_title,job_description,level,employment_type,job_function,industries
LTD Recrutement,"Limoges-Fourches, Île-de-France, France",1 week ago,,H/F Ingénieur Travaux,"Entreprise incontournable sur le marché du recrutement, LTd Recrutement s'illustre comme un cabinet de recrutement expert dans les domaines de l'ingénierie, de l'encadrement de chantier et du tertiaire haut de gamme. Fort de sa réputation solide et de sa longue expérience, notre cabinet se distingue par son engagement inébranlable envers l'excellence et sa capacité à répondre aux exigences les plus élevées de ses clients.En tant que partenaire privilégié des entreprises prestigieuses, LTd Recrutement a su forger sa réputation en identifiant et en recrutant les profils les plus qualifiés et talentueux du marché. Grâce à notre connaissance approfondie des secteurs d'activité dans lesquels nous opérons, nous sommes en mesure de comprendre les enjeux spécifiques de chaque entreprise et de proposer des solutions sur mesure qui répondent à leurs besoins uniques.Le PostePour le compte d'une entreprise emblématique de son secteur d'activité, nous recherchons un Ingénieur Travaux H/F afin de soutenir un grand projet d'aménagement et d'infrastructures (bordures, pavés, travaux aériens, VRD, aménagements paysagés...).Rattaché Au Responsable De Projet, Votre Rôle Consistera à Être L'intermédiaire Entre L'équipe De Travaux Et L'équipe D'études. Voici Les Principales Missions Qui Vous Seront Confiées Assumer la responsabilité de la coordination des différentes études. Collaborer étroitement avec l'équipe de planification pour vérifier la conformité des offres des entreprises par rapport au planning. Être le point de référence pour les conducteurs de travaux en matière d'études. Gérer les problèmes de non-conformité soulevés par les entreprises. Travailler en étroite collaboration avec le bureau de contrôle, le coordinateur SSI (Sécurité Incendie) et l'équipe d'études. Veiller à l'intégration des contraintes liées à la partie ""Show et Ride"" dans les études. Gérer les clarifications et les modifications avant leur mise en œuvre sur le chantier.Pour rejoindre cette équipe, nous recherchons des personnes qui possèdent les qualités suivantes : curiosité, ouverture d'esprit, ouverture aux autres et adaptabilité. Ces atouts vous aideront à réussir et à vous épanouir au sein de cette entreprise.Profil Diplômé en génie civil, de préférence d'une grande école d'ingénieurs (HEI, ESTP, Ponts et Chaussées, Mines, etc.). Au moins 8 ans d'expérience dans des postes similaires et dans la gestion de projets de construction, idéalement dans le domaine de la maîtrise d'œuvre d'exécution. Expérience sur des projets complexes tels que les infrastructures, les ouvrages d'art, les gares, les hôpitaux, de préférence avec des lots séparés. Connaissance des éléments liés au développement urbain tels que les bordures, les pavés, les travaux aériens, les VRD (Voirie et Réseaux Divers), les aménagements paysagers. Maîtrise de l'anglais à l'oral et à l'écrit, afin de pouvoir communiquer avec des collaborateurs anglophones. Bonnes compétences en communication, à la fois à l'oral (animation de réunions, relations avec différents interlocuteurs) et à l'écrit (rédaction de comptes rendus). Aptitude à travailler en équipe, bon relationnel et capacité à s'adapter à un environnement professionnel dynamique.Si ces éléments vous parlent, nous serons ravis de vous accompagner dans cette nouvelle aventure !
      

        Show more

        


        Show less",Associate,Full-time,Engineering,Staffing and Recruiting
ARCADE TERTIAIRE,"Viry-Châtillon, Île-de-France, France",1 month ago,,Ingenieur Travaux - Grigny 91 H/F,"Lieu : GRIGNY (91)Salaire : 42K € bruts / anContrat : CDIAvantages : 13e mois, intéressement, véhicule de fonction, Titre-Restaurant, épargne salarialeVos MissionsRattaché à une direction d'exploitation et sous la supervision d'un directeur travaux, vous aurez en charge une opération. Vous devez prévoir les moyens à mettre en oeuvre afin d'assurer les plannings des opérations. Vous assurez la conduite de vos équipes dans le respect des règles de sécurité. Vous assurez le suivi technique des projets en faisant preuve d'initiatives dans la réalisation et le déroulement des tâches. Vous gérez le budget alloué à chaque affaire. Vous êtes l'interlocuteur direct de nos clients sur les chantiers.Profil recherchéProfilDe formation technique dans le bâtiment, vous bénéficiez d'une première expérience réussie en conduite de travaux (10 ans minimum OBLIGATOIRE).Vous souhaitez nous rejoindre et évoluez au sein d'une entreprise reconnue pour son savoir-faire. Autonome, rigoureux(se), capable de manager vos équipes, ce poste est pour vous. Poste très évolutif.
      

        Show more

        


        Show less",Entry level,Full-time,Manufacturing,Human Resources Services
MD&CI Concept Industrie,"Courbevoie, Île-de-France, France",2 weeks ago,,Ingénieur Méthodes BTP (H/F),"Cette offre d’emploi est fournie par Pôle emploi DescriptionDans le cadre de la réalisation d'un ouvrage complexe en Génie Civil (Centrale Nucléaire), sous la responsabilité du Chef de service Méthodes, vous intervenez lors de la préparation et lors de la réalisation : - Etablir les plannings d'exécution, les modes opératoires et les phasages du chantier avec les spécificités liées au type d'ouvrages. - Participer aux études technico-économiques des différentes solutions de construction de la structure. - Réaliser les études sur les installations de chantier, les moyens de levage et matériels. - Concevoir ou étudier les matériels spécifiques, consultation des fournisseurs et contrôle des fabricants de matériels.PROFIL SOUHAITÉExpérience5 ansSavoirs et savoir-faireAnalyser les données d'une étude, d'un projetRecueillir et analyser les besoins clientConcevoir et gérer un projetSource: Pole emploi (https://www.pole-emploi.fr)
      

        Show more

        


        Show less",Entry level,Full-time,Management and Manufacturing,Armed Forces
LTD Recrutement,"Paris, Île-de-France, France",3 hours ago,,Ingénieur Études de Prix BTP H/F,"LTD est un cabinet de recrutement et une entreprise de travail temporaire depuis plus de 20 ans, spécialisés dans l'Ingénierie, l'Encadrement de Travaux BTP et Tertiaire Haut de Gamme - Fonctions Supports. Le réseau LTD compte 11 agences organisées par pôle d'expertise sur le territoire national et à l'international, dont 6 situées en plein cœur de Paris, une aux États-Unis et une au Canada. Ce réseau assure qualité et performance, fondé sur une procédure de recrutement rigoureuse et adaptée aux exigences du marché.Nous recherchons actuellement pour notre client, une grande entreprise du BTP, un ingénieur études de prix expérimenté qui pourrait démarrer immédiatement.Le PosteRattaché au responsable du service études de prix, vos principales missions seront : Étude de la demande du client Estimation du projet et élaboration de la proposition technique Accompagnement commercial et suivi des négociations Planification et contrôle du chantier, ajustement du projet Veille économique et technologiqueProfil Vous devez avoir une formation minimale de niveau Bac + 5 : Diplôme d'école d'ingénieurs généraliste ou spécialisée dans le BTP, Vous devez justifier d'une expérience minimale de 3 ans en tant qu'ingénieur études de prix


        Show more

        


        Show less",Associate,Full-time,Engineering,Staffing and Recruiting
Groupe SNCF,"Paris, Île-de-France, France",2 months ago,47 applicants,Ingénieur ou ingénieure maintenance et travaux génie civil PARIS SUD EST,"Vos missions : Dans le cadre de votre mission, vous assurez le pilotage et la coordination de la maintenance et des travaux au sein et en appui d'une unité de production sur la partie Génie Civil. Vous participez à des projets tels que l'organisation des chantiers de travaux : développement, régénération, remise en état ou remplacement des infrastructures.Horaires : Poste soumis à l'astreinte et aux horaires décalés (nuits, weekends, jours fériés). déplacements à prévoirCe que nous vous offrons : Avant d’occuper ce poste à responsabilités, vous suivez une formation d'environ 2 ans alliant théorie et terrain. Vous y développez vos connaissances des normes de sécurité ferroviaire et de la spécificité technique des installations de génie civil.Votre rémunération annuelle à l'issue de la formation initiale, incluant les éléments variables, sera comprise entre 36K€ et 42K€ selon votre profil et votre expérience .Pour en savoir plus sur notre package de rémunération, rendez-vous dans la rubrique « Travailler chez SNCF »Profil recherché : Rejoignez nous si vous êtes titulaire d'un diplôme Bac+5 généraliste ou spécialisé en génie civil. Le permis B est indispensable pour la tenue du poste.Compétences et Qualités souhaitées : Sens des responsabilités; Organisation; Animation et gestion d'équipe; Capacité d'analyse; Capacité de synthèse; Prise de décision; autonomie; Capacité à fédérer; Adaptabilité; RigueurLes + : Labellisé « Top Employer 2023 », SNCF favorise l’intégration de ses collaborateurs, prône la diversité et les accompagne dans leur évolution de carrière.
      

        Show more

        


        Show less",Associate,Full-time,Management and Manufacturing,Rail Transportation
Groupe SNCF,"Paris, Île-de-France, France",3 weeks ago,,Ingénieur Etudes Générales Travaux,"Vos missions : Au sein du Service des Etudes Amont de la DG Ile-de-France, l'Ingénieur(e) Etudes Générales Travaux réalise des missions d’expertise, de vérification et de production d’études dans le domaine ferroviaire, voire dans le domaine public (projets d’infrastructures nouvelles ou en exploitation), à toutes les phases amont de projets : études d’opportunité, expertises, études préliminaires.Horaires : Le poste est éligible au télétravail et au forfait jours.Particularités : déplacements ponctuels (voiture de service, transport en commun) pour se rendre sur les sites de visite (en IdF et dans les départements limitrophes tels que Yonne, Aisne, Oise, Eure et Loir)Vous serez habilité(e) aux déplacements dans les emprises ferroviairesAfin de répondre aux contraintes liées à l’organisation du projet et des missions, l’expert peut être parfois amené à travailler de nuit ainsi que certains samedis, dimanches et jours fériésProfil recherché : Titulaire d'un diplôme d'ingénieur génie civil, vous justifiez d'une expérience minimum de 10 ans dans le domaine des Etudes Générales, en bureau d’étude ou en tant que chef de projet spécialisé.La connaissance du milieu ferroviaire et de son exploitation ainsi que celle des logiciels autocad, covadis et LEA, est un plus.Compétences et Qualités souhaitées : Capacités rédactionnelles, d’analyse et de synthèse ; Rigueur personnelle, sens des objectifs et des résultats ; Savoir communiquer être réactifLes + : Labellisé « Top Employer 2024 », SNCF favorise l’intégration de ses collaborateurs, prône la diversité et les accompagne dans leur évolution de carrière.Tous nos métiers sont ouverts aux personnes en situation de handicap.
      

        Show more

        


        Show less",Mid-Senior level,Full-time,Engineering and Information Technology,Rail Transportation
NUVIA,"Massy, Île-de-France, France",1 month ago,,Stage Ingénieur Travaux F/H,"Notre entité NUVIA Structure porte nos activités en génie civil et travaux spéciaux.NUVIA Structure intervient dans le pilotage de projets complexes que ce soit en construction, maintenance, prolongation de la durée de vie ou le démantèlement.Dans le cadre de nos activités nucléaires, nous vous proposons de participer à la préparation des méthodes de chantiers et au suivi de production des projets.Rattaché(e) à un ingénieur travaux ou projets de l’agence, vous participerez à la réalisation des études d’exécution de travaux ou à la préparation des méthodes de chantier et suivi de production du projet :Préparer les travaux en participant à l’organisation et à la mise au point le projet d’exécution,Définir les différents besoins du chantier,Négocier et passer les ordres aux sociétés de sous-traitance,Contrôler et animer la sécurité et la qualité du chantier,Contrôler l’exécution,Participer à la gestion financière du projet et des moyens de production,Clôturer les travaux en contrôlant la livraison de l’ouvrage, la facturation définitive,Etudiant(e) inscrit dans un cycle de formation cursus Bac+5 à dominante Génie Civil, vous recherchez un stage d’une durée de 4 à 6 mois.Ces sujets de stage requièrent un bon socle de connaissances techniques pluridisciplinaires, du sens pratique, une forte motivation et un attrait particulier pour les projets à forte valeur ajoutée.Bon communiquant, votre esprit d’analyse synthétique et rationnel, et votre curiosité technique vous permettront de vous intégrer rapidement auprès de notre équipe.Autonomie, et prise d’initiatives seront également des qualités nécessaires au bon déroulement de votre stage et à l’atteinte de l’objectif fixé.Une forte culture terrain serait un atout supplémentaire.Pourquoi nous rejoindre ?Parce que notre secteur de l’énergie est une aventure humaine, il est indispensable d'y inclure toutes les individualités pour continuer d'enrichir la filière à travers des talents venus de tout horizon.Notre politique de recrutement met également en avant un parcours d’intégration, des formations adaptées, et des possibilités d’évolution à la hauteur de vos ambitions.Notre modèle managérial valorise l’autonomie et la responsabilité, dans un esprit de confiance et de solidarité.
      

        Show more

        


        Show less",Entry level,Full-time,Engineering and Information Technology,Construction
Oil and Gas Job Search Ltd,"Paris, Île-de-France, France",4 weeks ago,,Structural Engineer,"NES Fircroft are delighted to be partnering with a major oil and gas operator who are looking for a Structural Engineer to work on one of their key projects in Paris. You will be working on a major project. The position will be on a 1 year renewable contract. The schedule will be Mon - Fri. In return the individual will be provided with an attractive rate.Project: OffshoreDuration:1 Year RenewableStart date: asapType: ContractLocation: ParisRate: Negotiable depending on experienceHseThe main duties of the position:Demonstrate exemplary behavior with regards to HSEImplement HSE requirements within the Structural Engineering area.Engineering:Supervise and coordinate the STR engineering related activities performed by the EPSCC Contractor;Provide support and expertise and contribution with regards to his discipline;Provide support to challenge and support the Contractor in the value engineering exercise. Promote alternatives design to optimize cost, work and schedule;Timely review and comment engineering documents and consolidate comments related to STR deliverables; liaise with other engineering specialist(s),and entity (Operations, HSE,...) as required;Ensure that the engineering activities related to STR matters are performed in compliance with applicable laws and regulations, FPSO Key Technical Requirements (Client General Specifications not applicable) , with required level of quality, high HSE standards, within the agreed time schedule and cost;Prepare the deviation requests to FPSO Key Technical Requirements, follow up the instruction by Client Head Office experts to ensure timely answer;Promptly respond to engineering clarifications, request for deviations and unexpected technical issues, by a proactive and proficient approach;Conduct studies leading to technical decision making and issue recommendation to Project Management;Liaise with Head office to get expertise when required in specific STR subjects;Assist the Procurement activities;Assist the Commissioning and Operations in the preparation of their activities;Support preparation and participate in Project technical reviews, provide answers and ensure timely implementation of the findings in the STR discipline;Ensure proper reporting, highlighting critical issues to the Engineering Manager and proposing remedial actions.Areas of expertise:Confirmed Expertise in STR Engineering activities in Oil & Gas projectsRigorous and solution orientated expertise to task completionOrganization, communication, leadership and transverse coordination expertise for taskcompletionLanguages of the service: English mandatory, French is a +With over 90 years' combined experience, NES Fircroft (NES) is proud to be the world's leading engineering staffing provider spanning the Oil & Gas, Power & Renewables, Chemicals, Construction & Infrastructure, Life Sciences, Mining and Manufacturing sectors worldwide. With more than 80 offices in 45 countries, we are able to provide our clients with the engineering and technical expertise they need, wherever and whenever it is needed. We offer contractors far more than a traditional recruitment service, supporting with everything from securing visas and work permits, to providing market-leading benefits packages and accommodation, ensuring they are safely and compliantly able to support our clients.
      

        Show more

        


        Show less",Entry level,Full-time,Engineering and Information Technology,Oil and Gas
MÉTIGA,"Rueil-Malmaison, Île-de-France, France",1 week ago,,Ingénieur chargé d'études voies,"Choisir MÉTIGA, c'est rejoindre une équipe passionnée par le défi de la transition écologique, qui agit pour sa carrière et pour le monde de demain.MÉTIGA est une société à mission, spécialisée dans la transition énergétique, environnementale et sociale.Nous travaillons auprès de bureaux d'études, maîtres d'ouvrages, industriels et acteurs publics pour leur apporter les compétences nécessaires au bon accomplissement de leurs projets.Une Expérience EnrichissanteChez MÉTIGA, nous nous fixons pour ambition de faire vivre à chaque collaborateur une expérience qui le fera grandir. Ensemble, nous élaborons un plan de développement professionnel aligné avec vos ambitions et vous donnons les moyens de le mettre en oeuvre.Agir Concrètement, Agir QuotidiennementDiversité des missions, formations, montée en compétences techniques, développement des compétences humaines, challenges, rencontres : nous mettons à votre disposition un terrain de jeu professionnel enrichissant pour atteindre vos objectifs de carrière et garantir votre épanouissement au travail.Le PosteVos missionsVous réaliserez des études d'aménagements ferroviaires pour les travaux de développement et de régénération de l'infrastructure du réseau SNCF et LGV de France.Le périmètre de compétence couvre le domaine Génie Civil en tracé de voies, armement, gabarits et estimations des travaux de voies ferroviaires.Votre quotidienEn Tant Qu'Ingénieur Etudes Voie, VousProduirez des études de développement et de régénération de voie en matière de tracé, d'armement / LRS et d'estimation des phases d'émergence à la réalisationVérifierez des études voie (Tracé, armement/LRS, gabarit, estimation)Gérerez les interfaces avec les autres métiers (caténaires, signalisation…) et les contraintes travaux dans les études de conception VoieElaborerez des cahiers des chargesContrôlerez les livrables réalisés par nos partenaires externesAssisterez la MOE TravauxApporterez votre expertise technique auprès des chefs de projet et maîtres d'ouvrageProfilVous êtes titulaire d'un diplôme d'Ingénieur et/ou Bac+5 avec une spécialisation Génie Civil/Travaux Publics et une expérience d'au moins 3 ans dans les études de voie ferréeoutitulaire d'un BAC+2 avec une spécialisation Génie Civil / Travaux Publics et 10 ans d'expérience .Vous avez des connaissances concernant les méthodologies et outils BIMVous avez connaissance des outils de DAO tels qu'AUTOCAD, BricsCAD ou COVADISIl Serait Appréciable Que Vous Disposiez d'une expérience en bureau d'études Disposiez d'une ou plusieurs des habilitations TSAE :« Etablir ou vérifier des documents techniques de conception armement et LRS »« Etablir ou vérifier des documents techniques de conception de tracé »« Etablir ou vérifier des documents techniques de conception de gabarit »Vous connaissez les Techniques et règles de calculs en voieVous disposez notions en terrassement et assainissementVous connaissez les règlementations liées aux domaines tracé voie, armement/ long rail soudé (LRS) et gabarits dans les études de conception et les règles d'élaboration des projets dans le cadre du management des projets
      

        Show more

        


        Show less",Associate,Full-time,Engineering,Environmental Services
ABYSS ENERGY,"Paris, Île-de-France, France",2 weeks ago,,STRUCTURAL ENGINEER ON SUBSEA PROJECT,"Structural Engineer On Subsea Project ProjetLa prestation objet du présent document s inscrit dans le cadre du projet : DiversOBJET La prestation demandée porte sur la réalisation de prestation : STRUCTURAL ENGINEER ON SUBSEA PROJECTCompetences ExigeesPour la réalisation de la présente prestation, le Titulaire devra apporter les compétences décrites ci-dessous :Structural engineer idealy of experience in offshore Subsea structure (FLET,Manifold, Suction pile, large mudmat & ) Use on previous project of FEA sofware ABAQUS (2D shell and 3D volumic ), ideally Beam sofware SACS and handcalculations.  Autonomy in the practice of design and calculation. Propopal of solutions to the lead on project.  On previous projects, reviews of drawings, work in cooperation with draftman, commitment on data provided to drafmen in advanced phase.  A presence on site (Saint Quentin en Yvelines), is requested at least 3 days per week.  English (write & oral ) is mandatory / French speaker ideally . ]]>
      

        Show more

        


        Show less",Entry level,Full-time,Engineering,Engineering Services
METEOJOB by CleverConnect,"Paris, Île-de-France, France",2 weeks ago,,Ingénieur travaux TCE H/F,"Description Du PosteWork Hunter recrute pour l'un de ses clients un poste à pourvoir en CDI d' ingénieur travaux TCE . En tant qu'ingénieur travaux TCE, vous serez responsable de la coordination et de la gestion des travaux de construction de nos projets.ResponsabilitésCoordonner et superviser les travaux de construction, en veillant au respect des délais et des normes de qualitéAssurer la gestion des ressources humaines, matérielles et financières nécessaires à la réalisation des projetsCollaborer avec les différents intervenants (architectes, ingénieurs, sous-traitants) pour assurer la bonne exécution des travauxEffectuer des visites régulières sur les chantiers pour s'assurer du bon déroulement des travaux et résoudre les problèmes éventuelsÉtablir des rapports d'avancement des travaux et communiquer avec les parties prenantes internes et externesDescription Du ProfilQualifications requises :Diplôme d'ingénieur en génie civil ou équivalentExpérience préalable dans la gestion de projets de constructionConnaissance approfondie des normes et réglementations du secteur du BTPCompétences en gestion d'équipe et en résolution de problèmesMaîtrise des outils informatiques et logiciels de gestion de projetsNous recherchons un candidat motivé, rigoureux et doté d'un excellent sens de l'organisation. Vous devez être capable de travailler de manière autonome tout en étant un bon communicateur et un leader d'équipe efficace.
      

        Show more

        


        Show less",Entry level,Full-time,Engineering and Information Technology,"Technology, Information and Internet"
Cathie,"Nanterre, Île-de-France, France",6 days ago,,Senior Project Engineer,"About the jobWe are a global offshore geoscience and geotechnical engineering consultancy specialising in marine geophysics and geotechnics, ground modelling, foundation engineering, cables/pipelines, trenching and numerical analyses. We work primarily in the offshore renewable energy and sporadically in the oil and gas industry for clients who design, install, and operate offshore, nearshore, and onshore facilities.Our team has a strong pipeline of projects and anticipate accelerating growth with the development of wind farms in the North Sea, the Baltic Sea, Mediterranean, United States and on the Asian continent.We are looking for experienced geotechnical engineers to join our team in Nanterre (Paris area, France) in senior level roles. The successful applicant will work alongside existing offshore geoscience and engineering staff to deliver consultancy services for our offshore energy projects.Those services will include ground characterisation projects, submarine cable engineering, ground modelling, investigation design and supervision, foundation design and installation, supervision, and other various consultancy activities. You will be working either independently or supervised by a more senior engineer, as part of a team or managing teams of geotechnical engineers, engineering geologists, geophysicists, and GIS specialists. You will be given early exposure to client contacts and the freedom to ‘think outside the box’ and, where required, push the boundaries of knowledge in the industry.You will work with dynamic and entrepreneurial colleagues spread across a range of disciplines.You will be given the opportunity to contribute to research and development initiatives, participating in international conferences and prepare technical papers.Who are we looking for? The ideal candidate will have a master degree in civil engineering and shall demonstrate 5 to 10 years post study, relevant industry experience in ground modelling, foundation engineering and in the application of geotechnical design methods or in support of large infrastructure projects. A PhD degree in geotechnical engineering would be admirable.Direct experience in geotechnical design of foundations and cables, ground modelling, site investigation, in offshore and in the offshore wind industry is beneficial, although not essential in all cases. Installation, operations and maintenance experience, specially for offshore structures will also be a plus.The ideal candidate will have a true passion for engineering, geotechnics, structures, and a hunger for knowledge and sharing knowledge and experience with others within the team.The successful candidate will:have a record of producing high-quality outputs and work practices, we will then help you develop new ways of reporting and analysing data using methods which are at the forefront of our industrydemonstrate strategic decision-making skillsdemonstrate a willingness to continue learning and developing new technical knowledge and business acumenhave a good level of technical experience and strong ability in their area of expertiseshow effective management of his/her own work in terms of quality, timescales, utilisation and invoicinghold good communication skills, initiative and team workcommunicate effectively and represent Cathie at client meetings, workshops, presentations and publicationslead and/or contribute to project management activities, including budgets, resources, client liaison, delivery, and QAalways be respectful of fellow colleagues and managers, with a proactive attitude, and strong work ethicRequired technical knowledge:solid knowledge of soil and rock mechanics and foundation engineeringsolid knowledge of ground investigation methodology and interpretationunderstanding of structural engineeringdemonstrable design experience and working knowledge of applicable regulations, codes of practice and standards in geotechnical and foundation engineeringunderstanding of advanced laboratory tests (e.g. Cyclic TX/Cyclic DSS, ring shear, resonant column tests)experience in writing Ground Investigation Reports (GIR) and Geotechnical Design Reports (GDR)experience in ground investigation campaigns (onshore or offshore) and data interpretation, including ground modellingexperience in the use of industry-standard numerical modelling software such as FLAC, or PLAXIS for modelling soil-structure interaction problemsAdditional required knowledge:experience in management of technical deliverablesability to write technical/calculation reports in a concise, precise and logical formatstrong attention to detailgood interdisciplinary communication skillsability to think independently and solve problems, applying innovative solutions where requiredability to manage workload and prioritise taskspassion for geological, geotechnical / civil engineering and the renewable energy sectorWhere:your office will be in Nanterre, in the Paris area; this is a hybrid role, you will be required to be physically in the office, with part of the time remotelyNice to haves:offshore client representative experience or site investigation experience if you come from a contractor’s background, current offshore working certificatesexpert user of Plaxis, FLAC3D, Abaqus, PFEM, UDECknowledge of AGS formats and geotechnical reporting softwareexperience using Python, Tableau, Power BIexperience in the energy and infrastructure sectors What we offer:the opportunity to work for a leading engineering consultancy with a highly-regarded reputation in offshore engineeringa modern and friendly office environmentflexible working arrangementsopportunities for internally provided and external trainingmentorship by reputable lead engineersflexible working hours and locations (mixed work patterns and remote working)Benefits  competitive salarycompany pension schemehealthcare cover for employee and family through APRIL health (“Assurance Mutuelle"")annual discretionary bonuscontribution to travel daily to main office from home in Paris area (based on NAVIGO)


        Show more

        


        Show less",Mid-Senior level,Full-time,Engineering,"Civil Engineering, Engineering Services, and Services for Renewable Energy"
Léon Grosse,"Versailles, Île-de-France, France",3 months ago,,Ingénieur travaux confirmé CEA H/F,"Acteur engagé de la construction depuis 1881, nous nous diversifions dans les métiers de l’immobilier et les solutions de transitions écologiques et sociétales pour mieux répondre aux enjeux de notre secteur et de l’urbanisme de demain.Ancrés au plus près du territoire, nous développons nos activités de Groupe diversifié du BTP grâce à la présence de 50 agences et filiales.Nos 2500 collaborateurs s’engagent chaque jour à leur échelle pour laisser une empreinte qui suscite la fierté de tous.Dans Le Cadre De Son Développement Et Pour Ses Chantiers En Ile De France, La Direction Des Ouvrages Fonctionnels Recherche UnIngénieur travaux confirmé CEA H/FCDIRattaché à un ingénieur travaux principal, vos missions seront les suivantes:Réaliser la préparation financière (planning, budget..) et administrative sur les corps d’états architecturauxOrganiser et planifier la mise en place des équipes et des approvisionnements avec votre chef de chantier.Consulter et désigner vos entreprises sous-traitantes partenaires.Contrôler l'exécution (cadences, consommation du matériel, qualité des ouvrages réalisés, respect des consignes de sécurité…)Animer vos réunions de chantier.Suivre le budget de votre projet : situation de travaux, suivi des facturations, trouver et analyser les écarts tout en proposant des mesures correctives.Profil recherchéDe formation bac+2 à bac+5, vous justifiez de 3 ans d'expérience en CEA au sein d'une entreprise générale.Vous êtes doté d'un réel intérêt pour la technique et vous avez le souhait de gagner en autonomie et en polyvalence dans votre métier en intégrant une structure à taille humaine.Vous faîtes preuve de rigueur, d’esprit de synthèse et d’analyse. Vous appréciez le travail en équipe, vous êtes pédagogue et appréciez de partager et transmettre vos connaissances.Vous êtes réactif, impliqué et êtes apte à défendre vos points de vue tant en externe qu’en interne.Nous rejoindre !Vous avez envie de vous investir dans une entreprise qui permet à chacun de s'engager, de s'épanouir et d’exprimer son potentiel!Nous sommes une entreprise unique avec des collaborateurs uniques et nous le cultivons. L'humain, l'éthique et l'engagement sont au cœur de notre modèle et nous le revendiquons. Nous sommes fiers d'être Léon Grosse.La diversité fait partie des valeurs fortes sur lesquelles l'Entreprise Léon Grosse est construite. Tous nos postes sont ouverts aux personnes reconnues en qualité de travailleurs handicapés.
      

        Show more

        


        Show less",Entry level,Full-time,Engineering and Information Technology,Construction
Extia Ingénierie,"Paris, Île-de-France, France",2 weeks ago,,Ingénieur études - Ouvrages d'Art H/F,"Vous souhaitez rejoindre une entreprise qui place l’humain au cœur de ses préoccupations et l'expertise au centre de ses attentions ? On vous attend chez Extia Ingénierie !Société de conseil spécialisée dans les métiers de l'ingénierie, elle a pour objectif de créer des partenariats pour co-construire l'industrie de demain.Pour se faire, Extia Ingénierie privilégie une approche qui allie bien-être et performance. Une vision de l'entreprise partagée par 450 Extiens et récompensée par le label Great Place to Work®.Chez Extia Ingénierie, c’est « D’abord qui, ensuite quoi » alors, à vous de jouer !D'abord quiCurieux, poser des questions est votre seconde natureAyant soif d’apprendre, vous aimez prendre part aux projets les plus novateursRigoureux, vous ne laissez rien au hasardEnsuite quoiAu sein d’une équipe pôle études, vous aurez en charge de :La réalisation des études préliminaires ou de faisabilité.La réalisation des études de conception avec calculs, plans, estimations.La vérification des études d'entreprise (notes de calculs, plans, qualité).L'étude du phasage travaux en assistance à la maîtrise d'œuvre.La préparation des dossiers pour la sous-traitance des étudesProfil recherchéIssu(e) d’une formation en ingénierie :Vous êtes passionné(e) par le génie civil, les travaux publics.Vous justifiez au moins d’un an d’expériences en lien avec les ouvrages d’art.Vous maitrisez au moins un outil tel que Robot ou Autocad. La connaissance des Eurocodes est un plus.


        Show more

        


        Show less",Entry level,Full-time,Engineering and Information Technology,Business Consulting and Services
AptiSkills,"Île-de-France, France",1 week ago,26 applicants,Ingénieur Travaux Nucléaire (F/H),"QUI SOMMES NOUS ?AptiSkills, depuis 2013, c’est aujourd'hui 1078 AptiSkilliens !Alors l’histoire est longue, mais pour te la faire courte, AptiSkills c’est :871 Ingénieurs Consultants spécialisés dans le Nucléaire, l’Energie, le Naval, l’Aéronautique et le BTP.86 Ingénieurs d’Affaires qui se battent tous les jours pour créer des carrières sur-mesure.62 RHs qui recrutent et chouchoutent nos équipes !2 Chefs de Projet RSE qui œuvrent pour une société engagée : B-Corp, Ecovadis Platinium, ISO 14001, etc.3 Ingénieurs qualiticiens qui renforcent nos expertises : CEFRI, MASE, ISO 450001, ISO 9001, ISO 50001 et ISO 19443.1 KAM en charge de développer nos partenariats grand compte : Technip, Total, Egis, Dassault, RATP, etc.5 chercheurs en R&D qui conçoivent des projets innovants et durables à destination de nos partenaires.20 experts de la finance qui élaborent la stratégie financière du groupe et la déploient.7 chargés de communication qui s’occupent de faire briller notre aventure et de faire kiffer nos équipes !9 Office Manager qui s’assurent du bon fonctionnement de nos agences à Lyon, Paris, Bordeaux, Marseille, Toulouse, Nantes, Lille, Grenoble et StrasbourgLES MISSIONS :Tu interviendras sur des projets en énergie nucléaire.Tu devras assurer la définition de l'installation de chantier.Tu participeras à la rédaction de procédure lié aux différents travaux.Tu mettras en place des études de disposition constructive et analyseras des mesures de sûreté.Tu pourras être amené à apporter ton soutien au respect des délais dans la réalisation du projet.Tu t'assureras de la rédaction des documents spécifiques tels que la fiche de non-conformité et la fiche de constat contradictoire.NOTRE APTISKILLIEN IDEAL :Issu(e) d’une formation Bac+5 en école d’ingénieurs ou en Master.Débutant(e) ou avec de l’expérience.Tu maîtrises des outils de modélisation comme AUTOCAD.Tu es passionné(e) par les projets industriels de manufactures ou process dans le domaine du nucléaire.NOS PETITS PLUS ? 💡Un processus de recrutement rapide et dynamique.Une équipe RH à l’écoute, qui t’accompagne dans la réalisation de tes souhaits de carrière.Des ingénieurs d’affaires qui trouveront le projet idéal pour toi.Evoluer dans un environnement éthique et responsable.La seule et unique société de conseil présente à la 24è place du Top25 des startups les plus attractives. Viens faire la différence avec nous ! Rejoins une entreprise handi-accueillante.


        Show more

        


        Show less",Not Applicable,Full-time,Consulting,"Oil, Gas, and Mining"
