company,location,posted_time_ago,applicant_number,job_title,job_description,level,employment_type,job_function,industries
HFG Insurance Recruitment,"City of London, England, United Kingdom",1 week ago,72 applicants,Data Quality Analyst - London Market Insurance,"A leading Insurance firm is looking to hire a Data Quality Analyst to join their growing Data Governance team. You will be responsible for helping develop a Data Quality Framework while also investigate data quality issues and taking the required remedial actions. Key Responsibilities:Ensure the successful implementation and adoption of Data Quality processes, standards and tools by partnering effectively with data owners and stewardsPlay a key role in supporting the Data Governance groups, ensuring data governance and quality issues are addressed and prioritised accordinglyWork in collaboration with all platforms and departments to maximise alignment and reuse and avoid conflicts and duplication of workEnsure the development of the chosen data quality tools and the understanding and adoption of these tools across the businessEnsure that any Data Quality risk register controls are operating effectively and reviewed appropriately. Key Requirements:An understanding of delegated data, data management and Data Quality policies and best practicesKnowledge of SQL is advantageousAn ability to combine discipline with a pragmatic approach to deliver high quality, cost effective solutions within set time-framesManagement and communication skillsProblem solving skills with an ability to extract information by questioning, listening and interviewingCollaborative team playerKeen eye for detail with a genuine interest in understanding the journey data travels alongAbility to identify and help the business to assess options and solutions that best fit requirementsAbility to manage time, meet deadlines and prioritiseExperience of working in Data Quality role within the Financial Services industry


        Show more

        


        Show less",Entry level,Full-time,Information Technology,Insurance
Cadent Gas Limited,"London, England, United Kingdom",1 month ago,,Data Analyst Professional Programme,"Location – London, Hybrid working; expectations of being in a London office at least twice a week.Salary: £26,534 to £31,000 depending on your starting point.Are you eager to embark on an exciting journey in the realm of data evaluation and make a significant impact? Our Data Analyst Professional Programme is not just about acquiring skills; it's about providing you with the training and development to actively contribute to steering the company towards a future marked by excellence in customer experience. Unleash your potential – be a part of a program that propels not just your career but also our commitment to a future marked by exceptional customer experiences.Investing In Your PotentialAt Cadent Gas, we’re breaking barriers. Whether you are joining straight us with a data analyst degree or have a background in data and want to elevate your career to the next level – we want you!! Here at Cadent we value your passion, energy, commitment, and your eagerness to learn and develop over your qualifications alone. Join us at this exciting transformational time as we embark on the road to Net Zero, seeking dynamic individuals to be part of an exciting journey. Your unique skills and passion are what we're looking for!Tailored TrainingOn our 24-month programme, we understand that everyone comes to us with a unique background and skill set. That's why our tailored training is designed to cater to your personal strengths and experiences. Our engaging programme is crafted to amplify your unique strengths and experiences. Immerse yourself in dynamic rotations within our Customer Experience team and throughout the vibrant London network. Learn from seasoned professionals, work on real-world projects, and apply your data analyst skills to deliver impactful insights that shape strategic business commitments. This is more than a programme; it's a personalised adventure tailored to unleash your full potential.Supportive CommunityBeing part of our Future Talent community means access to a dedicated mentor, regular feedback, and guidance from colleagues. Your fellow Future Talent colleagues become your go-to support network, sharing insights and inspiration from their journeys.Your Unique ContributionsWe're seeking individuals who embody pride, purpose, and ownership to be part of our journey. Hold a Data Science degree or have relevant experience. A passion for Data and analytics. Drive to improve with a pro-active attitude towards questioning and instigating positive changes. Eagerness to learn, coupled with strong drive and motivation. Willingness to develop and shape your own career. Driving licence essential as frequent travel will be required.At Cadent, we're all about supporting your success. Join us on this thrilling journey and fuel a thriving career through our Future Talent Programme, your career journey starts right here!About UsAt Cadent we’re excited to be part of the future of UK energy! We’ve got a clear roadmap that will drive our performance to the forefront of our industry and support the UK government in achieving its net zero targets by 2050.We’re making a difference through innovation and new ways of working. Together we’re shaping a cleaner, greener future for our 11 million customers whom we put at the heart of everything we do.BenefitsWe offer a host of benefits to suit your lifestyle and support your well-being. These include: Pension Scheme double matched up to a total of 18% of salary (i.e., employee contributions of up to 6%, double matched by a Cadent contribution of up to 12%) 25 days holiday, plus statutory days, and an option to buy more Fantastic career development prospects with funded learning options, including support with exams, and internal and external learning and development Strong focus on supporting you as an individual including: hybrid working flexible working strong commitments to ED&I generous family provision policies Flexible benefits including cycle to work scheme, salary sacrifice car scheme, insurance, and healthcare packages, plus much more My Offers membership card – offering discounts and savings from hundreds of retailers 2 paid volunteering days per year Free gym access at the Ansty office, as well as a ‘Gympass’ scheme providing free or heavily subsidised local gym membershipsWe want our employees to achieve a healthy work-life balance and are happy to discuss flexible working options with you if the role can accommodate it. Let us know about your flexibility requirements, whether that be reduced hours, remote working, flexible start/finish times, or compressed hours, and we will be more than happy to explore what’s possible for the role.Diversity and InclusionDon’t meet every single requirement listed?Understanding, learning, and celebrating what makes us different, as well as what we have in common, is good for us as individuals and enables us to work better together as one team. Cadent is committed to being an equitable and diverse employer that fosters an inclusive culture for all our employees, therefore, all our employment decisions are assessed based on qualifications, merit, and business need. So, if you’re excited about this opportunity but your experience doesn’t align perfectly with every qualification mentioned, we would still love for you to submit your application – You may just be the right person for this role or other opportunities at Cadent.As a recognised Disability Confident Employer, we are proud to champion inclusion in the workplace and ensure to provide an environment that is accessible to all and supports individuals throughout their journey with Cadent. Please let us know if you require any reasonable adjustments during the application process.We place great importance on equity, diversity and inclusion, and we welcome applicants from all backgrounds. Our employee communities Women in Cadent, Pride at Work (LGBTQ+), Embrace (ethnicity and religion), Thrive! (disability) and the Cadent Military Community can’t wait to welcome you!Circle Back InitiativeAs an active and proud member of The Circle Back Initiative, we aim to ensure that all candidates receive a response to their application, regardless of the outcome.We will be receiving applications until the specified date above, though Cadent retains the right to close this vacancy early without prior notification, so it is advisable to complete your application at your earliest convenience.Be part of something big. Help shape the future of gas for generations to come.We encourage you to submit your application promptly, as this position has a limited number of openings, and it may close at any time once the application limit is reached. Your timely submission ensures that your candidacy is considered in this exciting opportunity. Thank you for your understanding and swift action in applying for this position.Primary LocationUnited Kingdom-LondonJobGraduateOrganizationOperations (COO)Job Posting16-Jan-2024, 2:28:02 PM
      

        Show more

        


        Show less",Entry level,Full-time,Information Technology,Utilities
Nigel Frank International,"Twickenham, England, United Kingdom",3 weeks ago,,Power BI Data Analyst,"A global e-commerce solutions provider are looking for a Business Intelligence Analyst with strong Power BI skills to join their growing Business Intelligence team in Windsor - this is a hybrid role, and will require you to travel into their office 3 days per week.In this role you will work closely with external clients to understand their needs, convert these into technical requirements, and then create, develop and deliver Power BI dashboards to provide them with actionable insight. This is a very client-facing role, and so we're looking for someone who enjoys presenting Power BI solutions, enjoys the story-telling that comes with this, and loves getting others excited about this too!This is an excellent opportunity for a Power BI enthusiast who enjoys being technically hands-on, whilst also using their softer skills to build and nurture exceptional relationships with others, as this role will involve working closely with both internal and external stakeholders at very senior levels.Requirements: Strong experience developing end-to-end dashboards in Power BI Experience with DAX Ability to write SQL queries Excellent communication and stakeholder management skillsBenefits: Salary up to £40,000 depending on experience Performance-related bonus 25 days holiday plus bank holidays plus birthday day off Company pension scheme Employee healthcare plan and dental care plan Gym membership at up to 40% off Flexible working hoursPlease Note: This is a permanent role for UK residents only. This role does not offer Sponsorship. You must have the right to work in the UK with no restrictions. Some of our roles may be subject to successful background checks including a DBS and Credit Check.Nigel Frank are the go-to recruiter for Power BI and Azure Data Platform roles in the UK, offering more opportunities across the country than any other. We're the proud sponsor and supporter of SQLBits, Power Platform World Tour, the London Power BI User Group, Newcastle Power BI User Group and Newcastle Data Platform and Cloud User Group. To find out more and speak confidentially about your job search or hiring needs, please contact me directly at v.simpson@nigelfrank.com
      

        Show more

        


        Show less",Mid-Senior level,Full-time,"Research, Analyst, and Information Technology",Staffing and Recruiting
Hammond Consulting,"City of London, England, United Kingdom",1 day ago,,Marketing Data Analyst,"PermanentUp to £50kLondon (Hybrid)Xcede are excited to be partnering with a leading technology platform in the UK.You will be the gap between markeing and analytics; Analysing consumer data to find actionable insights, whilst leading the definition, and subsequent reporting, of Brand, Acquisition and Retention metrics.They need someone to own the metrics from multiple marketing platforms (GA, Campaign Manager, Google Ads, Facebook, CRM, appsflyer, amplitude) into a single view of Marketing performance.You will also be in charge of establishing KPIs for all campaigns and experiments, and ensure all tracking is set up to enable an insightful post-campaign analysis.Key Skills/experience Required Experience working with SQL Experience working with Marketing Analytic tools (GA4)For more information, please send an up to date CV to
      

        Show more

        


        Show less",Mid-Senior level,Full-time,Marketing,Marketing Services
TELUS International,"London, England, United Kingdom",3 weeks ago,90 applicants,Online Data Analyst,"We are hiring freelance English speaking Online Data Analysts for a project aimed at improving the content and quality of digital maps, which are used by millions of users globally. The job would suit someone who is detail-oriented, likes doing research and has a good knowledge of national and local geography.This is a freelance position on a flexible schedule - you can work in your own time whenever work is available. You will be completing research and evaluation tasks in a web-based environment, e.g., verifying and comparing data, determining the relevance and accuracy of information. You will be provided with guidelines for each task, which need to be followed. The project offers a variety of tasks, and work is paid per task.RequirementsFull Professional Proficiency in EnglishYou must be living in the United Kingdom for the last 2 consecutive yearsAbility to follow guidelines and do research online using search engines, online maps and website informationYou must have familiarity with current and historical business, media, sport, news, social media and cultural affairs in the united KingdomBeing open to work across a diverse set of Task Types (e.g. Maps, News, Audio tasks, Relevance)Applicants must be 18 years or over.Working on this project will require you to go through a standard recruitment process (including passing an open book assessment). This is a long-term project and your work will occasionally be subject to quality assurance checks.Why Join the TELUS International AI Community?Earn additional income with flexible hours to fit your lifestyleBetter work-life balanceBe your own bossRemote work & location independenceComplimentary Well-Being package encompassing a wealth of well-being resources.Be part of an online communityTELUS International AI-Data Solutions partners with a diverse and vibrant community to help our customers enhance their AI and machine learning models. The work of our AI Community contributes to improving technology and the digital experiences of many people around the world. Our AI Community works in our proprietary AI training platform handling all data types (text, images, audio, video and geo) across 500+ languages and dialects. We offer flexible work-from-home opportunities for people with passion for languages. The jobs are part-time, and there is no fixed schedule. Whoever you are, wherever you come from, come join our global AI community. www.telusinternational.comIf you have any questions, do not hesitate to contact us at sourcingteam14@telusinternational.ai


        Show more

        


        Show less",Entry level,Part-time,Business Development and Information Technology,Information Technology & Services
Barts Health NHS Trust,"Whitechapel, England, United Kingdom",1 week ago,,Mental Health Data Project Analyst,"An exciting opportunity has arisen within London’s world class Major Trauma System for a Mental Health Data Project Analyst to help in developing innovative information capture and reporting mechanisms for reporting to assist the evaluation of the various large programmes being undertaken.The post holder will be embedded with the Royal London Major Trauma Centre and will provide regular reports on their Key Performance Indicators.The post holder will work with the Senior Data Analyst who has a pan London leading role in setting up database systems and reporting processes for the Major Trauma Psychology Programme/Pilot.This includes the evaluation of an integrated model of physical and psychological care for survivors of major trauma at London’s four Major Trauma Centres and providing data/analytical support for the work on major incident planning. The post holder will work with their counterparts in the other Major Trauma Centres in London, the Senior Data Analyst and other BI colleagues to design systems for the capture and analysis of multiple data sets.The post holder will have sound knowledge of NHS data, and good technical skills in data management, business intelligence and analytics, including data modelling, data visualisation with a focus on building self-service analytics solutions which will allow business users to analyse data themselves.The role is suitable for an information specialist who is able to provide reports using standard visualisation tools. The role supports the development of a new model of care, including contributing to creating databases, performance dashboard, benchmarking exercise and local clinical audits.The post-holder will support the network to have all the information it requires from The Royal London for the creation of robust business cases, baselining, benefits realisation, forecasting, planning and monitoring of end-to-end pathways of psychological care.The planned evaluation will need to include analysis of data to support an economic case for the sustainability of the new care pathways. This evidence gathering and evaluation will be key to enable discussion with local and national commissioners around the benefits of long term and wider implementation.Barts Health is one of the largest NHS trusts in the country, and one of Britain’s leading healthcare providers.The Barts Health group of NHS hospitals is entering an exciting new era on our improvement journey to becoming an outstanding organisation with a world-class clinical reputation. Having lifted ourselves out of special measures, we now have the impetus and breathing space to chart a fresh course in which we are continually striving to improve all our services for patients.Our vision is to be a high-performing group of NHS hospitals, renowned for excellence and innovation, and providing safe and compassionate care to our patients in east London and beyond. That means being a provider of excellent patient safety, known for delivering consistently high standards of harm-free care and always caring for patients in the right place at the right time. It also means being an outstanding place to work, in which our WeCare values and behaviours are visible to all and guide us in how we work together.We strive to live by our WeCare values and are committed to promoting inclusion, where every staff member has a sense of belonging. We value our differences and fully advocate, cultivate and support an inclusive working environment.For further details / informal visits contact: Name: Dr Carina Simmons Job title: Consultant Clinical Psychologist Email address: c.simmons6@nhs.net
      

        Show more

        


        Show less",Mid-Senior level,Full-time,Information Technology,Hospitals and Health Care
BCT Resourcing,"London, England, United Kingdom",1 week ago,,Data Governance Analyst,"Data Governance Analyst - Asset ManagerWant to make an application Make sure your CV is up to date, then read the following job specs carefully before applying.London£70,000 - £90,000 per annumThis role requires a strong understanding of Data Governance principles, analytical skills with the ability to collaborate with cross-functional teams supporting a shift culture.Summary Collaborate with Data Owners / Data Stewards to understand challenges, priorities and requirements, supporting the development of strategies for implementing solutions. Work with Data Stewards to implement stewardship processes and workflows, enabling business users to take ownership of Data Quality and integrity. Oversee the adoption of Data Governance tooling (including data catalog). Conduct Data Quality assessments and audits to identify gaps, issues, and areas for improvement. Develop and monitor metrics and KPIs, providing regular reports to management and stakeholders. Provide guidance and support to business users on Data Governance best practices.Skills/ Experience Working experience of Asset Management. 3 + years experience working as a Data Governance Analyst or in a similar role. Strong knowledge of Data Governance concepts, frameworks, and best practice. Proficient in data management and data integrity including Data Quality and data lineage. Strong analytical and problem-solving skills, with the ability to identify and resolve issues. Experience of Data Governance and metadata management tools. Strong communication, presentation and interpersonal skills engaging with cross-functional teams. Experience of Aladdin / Snowflake and Microsoft power tools is a plus.


        Show more

        


        Show less",Entry level,Contract,Information Technology,Human Resources Services
AEGIS London,"City of London, England, United Kingdom",1 month ago,,Data Quality Analyst,"Job profileJob title: Data Quality AnalystLocation: London (Hybrid)Employee status: PermanentPurpose of the roleAt AEGIS, we consider data to be one of our most valuable assets. As Data Quality Analyst, you will be highly capable at ensuring the accuracy and integrity of our data and therefore delivering maximum value. Your work will offer the opportunity to work with a wide cross section of stakeholders in particular members of the IT and Underwriting teams and the wider data community in order to ensure best practice is followed within AEGIS. You will be responsible for helping develop our Data Quality Framework and investigate data quality issues whilst also driving required remedial actions working closely with the Head of Data Governance to promote data ownership and literacy across the business as AEGIS undertakes a significant investment in data modernisation. A particular focus of the role will be in relation to delegated data.Duties and accountabilitiesData QualitySupport the Head of Data Governance in implementing a Data Quality Framework that enhances capability and maturity across AEGIS, and ensure appropriate, accurate and up-to-date information is integrated into our systems at the point of need.Ensure the successful implementation and adoption of Data Quality processes, standards and tools by partnering effectively with data owners and stewardsPlay a key role in supporting the Data Governance groups, ensuring data governance and quality issues are addressed and prioritised accordinglyWork in collaboration with all platforms and departments to maximise alignment and reuse and avoid conflicts and duplication of workDevise and monitor appropriate value indicators that measure AEGIS’s Data Quality performanceEnsure the development of the chosen data quality tools and the understanding and adoption of these tools across the businessEnsure that any Data Quality risk register controls are operating effectively and reviewed appropriately.Delegated (DA) Data QualityLiaise with the underwriting and delegated teams to give support in outlining DA data requirements which adhere to Lloyd’s Coverholder Reporting Standards during the onboarding of new binders or renewalsCreate entry instructions for UST/BPO team for each binder based on bordereaux interpretation from underwriters, claims and exposure managementManage the initial DA bordereaux (risk, premium and claims) mapping and validation process to support accurate and timely DA data entryWork with the underwriting teams to resolve DA data quality issuesSkills, Knowledge And ExperienceThe successful candidate will have:An understanding of delegated data, data management and Data Quality policies and best practicesKnowledge of SQL is advantageousAn ability to combine discipline with a pragmatic approach to deliver high quality, cost effective solutions within set time-framesManagement and communication skillsProblem solving skills with an ability to extract information by questioning, listening and interviewingCollaborative team playerKeen eye for detail with a genuine interest in understanding the journey data travels alongAbility to identify and help the business to assess options and solutions that best fit requirementsAbility to manage time, meet deadlines and prioritiseExperience of working in Data Quality role within the Financial Services industryAEGIS London is an equal opportunities employer and recognises the value of a diverse workforce in facilitating better decision making and business growth. We encourage a variety of differing views, perspectives and insights to create a collaborative working environment. Diversity and Inclusion are fundamental to our business and we encourage applications from all backgrounds recognising the diversity of society and our customers.It’s important to us that you are able to perform at your best when applying for a role with AEGIS London. If there are any adjustments we can reasonably make to ensure that the process is accessible for you please email enquiries@aegislondon.co.uk.As a business, we understand individual circumstances may differ and aim to be adaptable and to support flexible working practices. Talk to our recruitment team to understand how AEGIS London can help support you in reaching your full potential.
      

        Show more

        


        Show less",Entry level,Full-time,Information Technology,Banking
Barts Health NHS Trust,"Whitechapel, England, United Kingdom",1 week ago,,Mental Health Data Project Analyst,"An exciting opportunity has arisen within London’s world class Major Trauma System for a Mental Health Data Project Analyst to help in developing innovative information capture and reporting mechanisms for reporting to assist the evaluation of the various large programmes being undertaken.The post holder will be embedded with the Royal London Major Trauma Centre and will provide regular reports on their Key Performance Indicators.The post holder will work with the Senior Data Analyst who has a pan London leading role in setting up database systems and reporting processes for the Major Trauma Psychology Programme/Pilot.This includes the evaluation of an integrated model of physical and psychological care for survivors of major trauma at London’s four Major Trauma Centres and providing data/analytical support for the work on major incident planning. The post holder will work with their counterparts in the other Major Trauma Centres in London, the Senior Data Analyst and other BI colleagues to design systems for the capture and analysis of multiple data sets.The post holder will have sound knowledge of NHS data, and good technical skills in data management, business intelligence and analytics, including data modelling, data visualisation with a focus on building self-service analytics solutions which will allow business users to analyse data themselves.The role is suitable for an information specialist who is able to provide reports using standard visualisation tools. The role supports the development of a new model of care, including contributing to creating databases, performance dashboard, benchmarking exercise and local clinical audits.The post-holder will support the network to have all the information it requires from The Royal London for the creation of robust business cases, baselining, benefits realisation, forecasting, planning and monitoring of end-to-end pathways of psychological care.The planned evaluation will need to include analysis of data to support an economic case for the sustainability of the new care pathways. This evidence gathering and evaluation will be key to enable discussion with local and national commissioners around the benefits of long term and wider implementation.Barts Health is one of the largest NHS trusts in the country, and one of Britain’s leading healthcare providers.The Barts Health group of NHS hospitals is entering an exciting new era on our improvement journey to becoming an outstanding organisation with a world-class clinical reputation. Having lifted ourselves out of special measures, we now have the impetus and breathing space to chart a fresh course in which we are continually striving to improve all our services for patients.Our vision is to be a high-performing group of NHS hospitals, renowned for excellence and innovation, and providing safe and compassionate care to our patients in east London and beyond. That means being a provider of excellent patient safety, known for delivering consistently high standards of harm-free care and always caring for patients in the right place at the right time. It also means being an outstanding place to work, in which our WeCare values and behaviours are visible to all and guide us in how we work together.We strive to live by our WeCare values and are committed to promoting inclusion, where every staff member has a sense of belonging. We value our differences and fully advocate, cultivate and support an inclusive working environment.For further details / informal visits contact: Name: Dr Carina Simmons Job title: Consultant Clinical Psychologist Email address: c.simmons6@nhs.net
      

        Show more

        


        Show less",Mid-Senior level,Full-time,Information Technology,Hospitals and Health Care
Hunter Bond,"London Area, United Kingdom",1 week ago,69 applicants,Market Data Business Analyst - Long-term Contract!,"Our Leading Banking client are currently looking for a Market Data Business Analyst to work on a number of strategically important projects.The role involves requirements gathering, analysis of existing data consumed from various vendors, and working with developers to build a complex system.This is an excellent long-term contract opportunity!The following skills/experience is essential:Strong Market Data backgroundStrong Business Analyst backgroundGood knowledge of data providers, specifically Bloomberg / Refinitiv, etc.Financial Services backgroundExcellent communication skillsRate: Up to £650/dayDuration: 6 months +Location: London (good work from home options available)If you are interested in this Market Data Business Analyst position and meet the above requirements please apply immediately.


        Show more

        


        Show less",Mid-Senior level,Contract,"Project Management, Information Technology, and Engineering","Banking, Financial Services, and Investment Banking"
BCT Resourcing,"London, England, United Kingdom",1 week ago,,Data Governance Analyst,"Data Governance Analyst - Asset ManagerWant to make an application Make sure your CV is up to date, then read the following job specs carefully before applying.London£70,000 - £90,000 per annumThis role requires a strong understanding of Data Governance principles, analytical skills with the ability to collaborate with cross-functional teams supporting a shift culture.Summary Collaborate with Data Owners / Data Stewards to understand challenges, priorities and requirements, supporting the development of strategies for implementing solutions. Work with Data Stewards to implement stewardship processes and workflows, enabling business users to take ownership of Data Quality and integrity. Oversee the adoption of Data Governance tooling (including data catalog). Conduct Data Quality assessments and audits to identify gaps, issues, and areas for improvement. Develop and monitor metrics and KPIs, providing regular reports to management and stakeholders. Provide guidance and support to business users on Data Governance best practices.Skills/ Experience Working experience of Asset Management. 3 + years experience working as a Data Governance Analyst or in a similar role. Strong knowledge of Data Governance concepts, frameworks, and best practice. Proficient in data management and data integrity including Data Quality and data lineage. Strong analytical and problem-solving skills, with the ability to identify and resolve issues. Experience of Data Governance and metadata management tools. Strong communication, presentation and interpersonal skills engaging with cross-functional teams. Experience of Aladdin / Snowflake and Microsoft power tools is a plus.


        Show more

        


        Show less",Entry level,Contract,Information Technology,Human Resources Services
Pepper Mill,"Moorgate, England, United Kingdom",2 weeks ago,,Junior Data Engineer,"About Sparta GlobalEmbark on a transformative career journey with Sparta Global, where diversity, innovation, and passion for technology converge. We welcome individuals from all backgrounds, offering not just jobs, but dynamic careers in the tech industry. You'll work alongside enthusiastic professionals, receiving top-tier training and mentorship to hone your skills for success in both public and private sectors. Our commitment to designing impactful careers and coaching future leaders is evident in our over 10 prestigious awards in Learning & Development and Equality, Diversity & Inclusion. As a Top 20 Employer for Social Mobility and a proud B-Corp certified organisation, we're not just advancing careers; we're fostering a more diverse, equitable, and inclusive tech landscape. Join us in shaping the future of technology - where your growth is our mission, and your success, our pride. Apply now to be part of our award-winning team at Sparta Global.About This RoleYou'll become versatile in a wide array of tools across topics covering data focused coding, data visualisation, Cloud Services and Big Data.You'll be designing, building, maintaining, and troubleshooting the data pipelines that enable organizations to store, process, and analyse their data, and ensuring the data is reliable through testing and debugging. Looking for efficiencies and optimising the data pipelines for scalability and performance will be a focus.You'll be handling and working with large sets of structured and unstructured data and will be responsible for ensuring that the data is organized and available for data scientists and analysts to use.Working with others is key, you could be working with other engineers, developers, data scientists, analysts and even stakeholders to understand their data needs.We're not expecting you to have the proficiencies right away - that's where our award-winning Academy comes in. We are the experts in building skills and confidence in a fun and supportive environment that will not only challenge you but also develop your specialist capabilities ready to work on our clients' projects.What we're looking for.To be successful for this role you will demonstrate a level of ability in Python or similar. You will be passionate about technology and eager to learn programme development to an advanced level.We're Seeking Candidates Who Can Exemplify Our ValuesEmpathy and Diversity: Integrity, respect, and a commitment to inclusivity.Drive: A goal-oriented mindset with pride in exceeding targets.Collaboration: A team-focused approach, fostering positive relationships.Innovation: Curiosity, creativity, and openness to diverse ideas.Flexibility: Adaptability and composure in the face of change.As a national organisation with clients across the UK, we require flexibility and a willingness to relocate post-remote training. Deployment locations vary and cannot be guaranteed. We encourage applications from diverse backgrounds and experience levels. Eligibility to work in the UK by the start of employment is mandatory.Why You Should ApplyOur environment is designed to nurture your talents and skills, your hard work and progress are not just appreciated - they're tangibly rewarded. We conduct performance-based reviews every six months, offering you the chance to increase your earning potential twice a year. This regular appraisal system is our way of ensuring that your efforts and achievements are consistently recognised and rewarded.We Also Provide20 days annual leave + bank holidays.An extra day off for your birthday.Pension.Discounted gym membership.Eye care.Death in service cover.Cycle to work scheme.Season ticket loan.Employee assistance program.Yearly budget for personal development.Access to alumni and community networks.Opportunities to be brand ambassadors.Being employed by Sparta Global is an investment in your future that pays dividends along the way. We give you breadth of experience and skills, along with increasing opportunities to develop further and earn more. No two career paths look the same at Sparta.Our Recruitment ProcessBegin your journey via our supportive recruitment process. Apply online and our team will promptly review your application, contacting successful candidates within 48 hours to initiate the next steps. If you pass our initial screening, candidates will proceed to online assessments which vary depending on the opportunity you are applying for. The final stage is a competency interview, here you'll have the opportunity to impress us with your ability to communicate effectively and exhibit behavioural competencies through relevant examples. We're looking for candidates who can demonstrate a collaborative spirit and a growth mindset.Your dedicated Talent Team member will be with you every step of the way to support and answer any questions you have. You can also visit our YouTube channel to gain valuable insights and expert advice on virtual interviews, strategies to manage nerves, and tips on nonverbal communication.We look forward to receiving your application - good luck!
      

        Show more

        


        Show less",Mid-Senior level,Full-time,Information Technology,Data Infrastructure and Analytics
Mercer,"London, England, United Kingdom",3 days ago,,Technical Data Analyst,"The company: MercerMercer provides insights, advice and technology-driven solutions to help build brighter futures for our clients, colleagues and communities. Together, we’re redefining the world of work, reshaping retirement and investment outcomes, and unlocking real health and well-being.The Role: Technical Data Analyst (Pensions) – HybridMercer Operations & Technology (O&T) are building up their team and looking for talented Data Analysts.You will join our team, who are responsible for reviewing technical Specifications and helping transform solutions for our German based Mercer Wealth Admin clients, to help manage pension risks and assure employees how they can maximize their wealth creation opportunities.This will require at least a basic understanding of Pensions, plus the ability to articulate complex messages with clarity, to all audiences and flex style as required.Your focus will be to provide key analysis expertise and support to our client implementations and day-to-day operations of systems for internal and external clients in an efficient and professional manner.You will also perform testing to ensure the functional executions of the requirements are technically correct and help communicate all changes and processes to our clients so knowledge of SQL is required.Our O&T team could also be based out of any of our UK office locations (Manchester/London/Leeds/Chichester/Edinburgh), with a large degree of remote working also available.What can you expect?An opportunity to join a growing team.A platform to build on existing knowledge and an opportunity to learn new skills in a continuous improvement environment.To build and maintain an excellent rapport with our clients, providers and colleagues.What you will be rewarded with?We offer and embrace a hybrid working model that nurtures a collaborative working environment in the office 3 days per week allowing 2 days per week to be spent working on a remote basis.Competitive Benefits Package including: 25 days annual leave, up to 4 days of flexible bank holidays, excellent pension contributions, private medical cover, life assurance, income protection, employee assistance program, plus a range of flexible benefits including the option to buy or sell up to 5 days holiday per year, cycle to work, dental insurance, health assessments plus many more.We will rely on you to:Meet the business requirements and implementation needs of clients across the portfolio of Wealth Services of Mercer Germany.in an accurate and timely manner and in accordance with any agreed standards and procedures.Work within the constraints which apply for clients across the portfolio of Wealth Services of Mercer Germany.Expand your knowledge within your discipline by working with colleagues and Technical Forums.Provide support and mentor colleagues within the team.Support the Team Leader in driving best practice within the discipline.Take opportunities to lead analysis of client solutions or standards, tools and framework through client projects.What you need to have:Sound understanding of Pensions.Experience as an implementation and/or Pensions analyst.Experience in working with people across multi-teams who can also work independently.Excellent technical and problem-solving skills, with the ability to think laterally.Basic SQL skills and a desire for this to improveWhat makes you stand out?Familiarity with pension’s administration software.Ability to speak German is a bonusExperience of Identification and/or change control management.Working knowledge of Microsoft suiteAbout usMercer believes in building brighter futures by redefining the world of work, reshaping retirement and investment outcomes, and unlocking real health and well-being. Mercer’s approximately 25,000 employees are based in 43 countries and the firm operates in 130 countries. Mercer is a business of Marsh McLennan (NYSE: MMC), the world’s leading professional services firm in the areas of risk, strategy and people, with more than 85,000 colleagues and annual revenue of over $20 billion. Through its market-leading businesses including Marsh, Guy Carpenter and Oliver Wyman, Marsh McLennan helps clients navigate an increasingly dynamic and complex environment. For more information, visit mercer.com. Follow Mercer on LinkedIn and Twitter.Marsh McLennan is committed to embracing a diverse, inclusive and flexible work environment. We aim to attract and retain the best people and embrace diversity of age background, civil partnership status, disability, ethnic origin, family duties, gender orientation or expression, gender reassignment, marital status, nationality, parental status, personal or social status, political affiliation, race, religion and beliefs, sex/gender, sexual orientation or expression, skin color, or any other characteristic protected by applicable law. We are an equal opportunities employer. We are committed to providing reasonable adjustments in accordance with applicable law to any candidate with a disability to allow them to fully participate in the recruitment process. If you have a disability that may require reasonable adjustments, please contact us at TAUK@mmc.com.Marsh McLennan is committed to hybrid work, which includes the flexibility of working remotely and the collaboration, connections and professional development benefits of working together in the office. All Marsh McLennan colleagues are expected to be in their local based teams will identify at least one “anchor day” per week on which their full team will be together in person. office or working onsite with clients at least three days per week. Office-based teams will identify at least one “anchor day” per week on which their full team will be together in person.


        Show more

        


        Show less",Mid-Senior level,Full-time,Business Development,Insurance
